GRIDCODE,CVE ENTMUN,POB  RURAL EN CELL,POB  URB EN CELL,POB TOTAL RURAL EN MUN
22431,11002,,21,109030
22431,11002,,19,109030
22431,11002,,0,109030
22431,11002,,79,109030
22431,11002,,6,109030
22431,11002,,181,109030
22431,11002,,0,109030
22431,11002,,4,109030
22432,11038,,705,11641
22432,11038,,153,11641
22433,11038,,1890,11641
22433,11038,,952,11641
22433,11038,,1270,11641
22433,11038,,981,11641
22433,11038,,107,11641
22433,11038,,0,11641
22440,15001,,70,60918
22443,15045,,416,83755
22443,15045,,679,83755
22443,15045,,533,83755
22443,15045,,692,83755
22443,15045,,724,83755
22443,15045,,253,83755
22443,15045,,120,83755
22444,15045,,1261,83755
22444,15045,,963,83755
22444,15045,,452,83755
22444,15045,,325,83755
22444,15079,,1339,11798
22444,15079,,441,11798
22444,15079,,428,11798
22444,15079,,426,11798
22444,15079,,380,11798
22444,15079,,781,11798
22444,15079,,369,11798
22444,15079,,58,11798
22444,15079,,65,11798
22446,13063,,4312,80612
22446,13063,,111,80612
22446,13076,,1808,103919
22446,13076,,3971,103919
22446,13076,,1218,103919
22446,13076,,1176,103919
22446,13076,,74,103919
22446,13076,,69,103919
22446,13076,,62,103919
22446,13076,,539,103919
22446,13076,,498,103919
22446,13076,,509,103919
22446,13076,,2042,103919
22446,13076,,1162,103919
22446,13076,,116,103919
22446,13076,,31,103919
22446,13076,,0,103919
22446,13076,,962,103919
22446,13076,,1735,103919
22446,13076,,33,103919
22446,13076,,42,103919
22446,13076,,2094,103919
22446,13076,,1381,103919
22447,13010,,0,26904
22447,13010,,1,26904
22447,13010,,923,26904
22447,13010,,78,26904
22447,13013,,189,31078
22447,13013,,1913,31078
22447,13013,,2161,31078
22447,13013,,210,31078
22447,13013,,1710,31078
22447,13013,,750,31078
22447,13063,,1,80612
22447,13063,,44,80612
22447,13063,,91,80612
22447,13076,,1842,103919
22447,13076,,1581,103919
22447,13076,,129,103919
22447,13076,,16,103919
22447,13076,,1317,103919
22447,13076,,363,103919
22447,13076,,174,103919
22447,13076,,11,103919
22447,13076,,0,103919
22448,13010,,75,26904
22448,13010,,952,26904
22448,13010,,9,26904
22448,13013,,1015,31078
22448,13013,,1250,31078
22448,13013,,3171,31078
22448,13013,,2529,31078
22448,13013,,0,31078
22448,13013,,1384,31078
22448,13013,,1385,31078
22448,13013,,1287,31078
22448,15010,,527,27521
22448,15010,,459,27521
22448,15010,,2138,27521
22448,15010,,2649,27521
22448,15010,,1763,27521
22448,15010,,3346,27521
22448,15010,,740,27521
22448,15010,,1799,27521
22448,15010,,195,27521
22448,15010,,13,27521
22448,15010,,33,27521
22448,15010,,139,27521
22448,15010,,35,27521
22448,15010,,2764,27521
22449,15036,,134,39864
22449,15036,,14,39864
22449,15036,,70,39864
22449,15036,,263,39864
22450,15036,,3522,39864
22450,15036,,3265,39864
22450,15036,,462,39864
22450,15036,,20,39864
22450,15036,,1112,39864
22450,15036,,311,39864
22450,15036,,12,39864
22451,13075,,2338,13228
22451,13075,,1041,13228
22451,13075,,2140,13228
22451,13075,,790,13228
22451,13075,,40,13228
22451,13075,,30,13228
22451,13075,,457,13228
22452,13082,,13,18036
22452,13082,,1712,18036
22452,13082,,1161,18036
22452,13082,,1585,18036
22452,13082,,490,18036
22452,13082,,966,18036
22452,13082,,697,18036
22452,13082,,776,18036
22452,13082,,1025,18036
22452,13082,,1152,18036
22452,13082,,13,18036
22452,13082,,1428,18036
22452,13082,,1385,18036
22452,13082,,577,18036
22452,13082,,1069,18036
22453,13083,,1655,39143
22453,13083,,1611,39143
22453,13083,,1210,39143
22453,13083,,648,39143
22453,13083,,1057,39143
22453,13083,,698,39143
22453,13083,,1352,39143
22454,13022,,1096,13830
22454,13022,,921,13830
22454,13022,,862,13830
22454,13022,,92,13830
22454,13051,,168,132202
22456,13057,,1808,14851
22456,13057,,1972,14851
22456,13057,,101,14851
22456,13057,,195,14851
22458,13016,,1387,54500
22458,13016,,8,54500
22458,13016,,38,54500
22459,13016,,1260,54500
22459,13016,,1293,54500
22462,21208,,4203,76296
22462,21208,,3612,76296
22462,21208,,3653,76296
22462,21208,,2251,76296
22462,21208,,4284,76296
22462,21208,,3008,76296
22462,21208,,3879,76296
22462,21208,,4779,76296
22462,21208,,9,76296
22462,21208,,2155,76296
22462,21208,,244,76296
22462,21208,,154,76296
22462,21208,,1646,76296
22462,21208,,1690,76296
22462,21208,,1679,76296
22462,21208,,1472,76296
22464,21039,,48,9212
22464,21162,,263,4244
22464,21162,,422,4244
22464,21167,,926,10240
22464,21167,,216,10240
22464,21167,,28,10240
22465,21078,,3567,13982
22465,21215,,1522,4599
22465,21215,,1370,4599
22465,21215,,1374,4599
22466,21101,,624,3598
22466,21101,,580,3598
22466,21202,,1371,12249
22466,21202,,1315,12249
22466,21202,,18,12249
22466,21202,,17,12249
22466,21202,,2556,12249
22466,21207,,250,53295
22467,21207,,760,53295
22470,21076,,4602,26689
22470,21076,,733,26689
22471,30183,,3950,58084
22471,30183,,2604,58084
22471,30183,,1013,58084
22471,30183,,1189,58084
22471,30183,,466,58084
22471,30183,,460,58084
22471,30183,,562,58084
22471,30183,,2078,58084
22471,30183,,2756,58084
22471,30183,,2751,58084
22471,30183,,3466,58084
22471,30183,,4265,58084
22471,30183,,1963,58084
22471,30183,,2961,58084
22471,30183,,3423,58084
22471,30183,,1036,58084
22471,30183,,44,58084
22471,30183,,94,58084
22471,30183,,132,58084
22471,30183,,125,58084
22472,30023,,129,48397
22475,30109,,4308,62919
22475,30109,,3148,62919
22475,30109,,3168,62919
22475,30109,,3349,62919
22475,30109,,1440,62919
22475,30109,,1607,62919
22475,30109,,1182,62919
22475,30109,,1568,62919
22475,30109,,1434,62919
22475,30109,,677,62919
22475,30109,,1145,62919
22475,30109,,317,62919
22475,30109,,1740,62919
22475,30109,,1514,62919
22475,30109,,171,62919
22475,30109,,42,62919
22475,30109,,17,62919
22476,30042,,0,5728
22476,30042,,579,5728
22476,30042,,51,5728
22477,30042,,1213,5728
22477,30042,,646,5728
22547,04004,,133,83021
22547,04004,,1032,83021
22547,04004,,201,83021
22547,04004,,339,83021
22547,04004,,16,83021
22547,04004,,68,83021
22741,14017,,106,12664
22741,14017,,26,12664
22741,14017,,27,12664
22741,14017,,1,12664
22741,14017,,4,12664
22741,14017,,0,12664
22744,14052,,1313,5515
22744,14052,,279,5515
22744,14052,,18,5515
22744,14052,,0,5515
22744,14052,,24,5515
22744,14052,,37,5515
22744,14052,,728,5515
22744,14052,,1022,5515
22744,14052,,47,5515
22744,14052,,0,5515
22747,14032,,2310,5814
22747,14032,,366,5814
22747,14032,,570,5814
22747,14032,,659,5814
22747,14032,,54,5814
22747,14032,,3,5814
22748,14010,,15,6655
22748,14010,,9,6655
22748,14010,,73,6655
22748,14010,,29,6655
22750,14089,,1115,3511
22750,14089,,1137,3511
22750,14089,,151,3511
22750,14089,,49,3511
22750,14089,,6,3511
22750,14089,,16,3511
22750,14089,,2,3511
22752,14092,,584,10837
22752,14092,,97,10837
22752,14092,,1857,10837
22752,14092,,1276,10837
22752,14092,,0,10837
22752,14092,,8,10837
22752,14092,,0,10837
22752,14092,,0,10837
22753,14092,,69,10837
22753,14092,,32,10837
22753,14092,,15,10837
22758,16074,,22,9980
22758,16074,,34,9980
22758,16074,,738,9980
22758,16074,,28,9980
22758,16074,,21,9980
22759,16074,,1204,9980
22759,16074,,2648,9980
22759,16074,,56,9980
22759,16074,,1347,9980
22759,16074,,664,9980
22759,16074,,0,9980
22759,16074,,1,9980
22760,16076,,5136,72841
22760,16076,,2147,72841
22760,16076,,6285,72841
22760,16076,,3467,72841
22760,16076,,15,72841
22760,16076,,5308,72841
22760,16076,,301,72841
22760,16076,,20,72841
22760,16076,,124,72841
22760,16076,,281,72841
22760,16076,,1299,72841
22760,16076,,838,72841
22760,16076,,524,72841
22760,16076,,871,72841
22760,16076,,497,72841
22760,16076,,121,72841
22760,16076,,411,72841
22760,16076,,0,72841
22760,16076,,2178,72841
22760,16103,,0,23457
22761,16076,,514,72841
22761,16103,,1495,23457
22761,16103,,2972,23457
22761,16103,,624,23457
22761,16103,,1378,23457
22761,16103,,123,23457
22761,16103,,698,23457
22761,16103,,226,23457
22761,16103,,2606,23457
22761,16103,,1567,23457
22761,16103,,115,23457
22761,16103,,162,23457
22761,16103,,21,23457
22762,16062,,2496,19450
22762,16062,,2430,19450
22762,16062,,1317,19450
22762,16062,,968,19450
22762,16062,,569,19450
22762,16062,,728,19450
22762,16062,,1123,19450
22762,16062,,0,19450
22762,16062,,37,19450
22762,16062,,261,19450
22762,16062,,49,19450
22762,16062,,20,19450
22762,16062,,16,19450
22762,16104,,2018,16991
22762,16104,,27,16991
22764,16108,,3069,186102
22765,16108,,126,186102
22765,16108,,8,186102
22765,16108,,1,186102
22766,16108,,1756,186102
22766,16108,,1181,186102
22766,16108,,4,186102
22766,16108,,49,186102
22766,16108,,62,186102
22766,16108,,87,186102
22766,16108,,9,186102
22768,16028,,31,5564
22769,16067,,175,17159
22769,16067,,69,17159
22769,16067,,318,17159
22769,16067,,528,17159
22769,16067,,1057,17159
22769,16067,,1083,17159
22769,16067,,74,17159
22769,16067,,49,17159
22772,16004,,206,14684
22773,16071,,133,67837
22774,16071,,4309,67837
22774,16071,,4896,67837
22774,16071,,965,67837
22774,16071,,3536,67837
22774,16071,,1152,67837
22774,16071,,2890,67837
22774,16071,,495,67837
22774,16071,,1175,67837
22774,16071,,34,67837
22774,16071,,2336,67837
22774,16071,,774,67837
22774,16071,,2376,67837
22774,16071,,3079,67837
22774,16071,,125,67837
22774,16071,,74,67837
22774,16071,,48,67837
22774,16071,,1242,67837
22774,16071,,1025,67837
22774,16071,,22,67837
22774,16071,,18,67837
22775,11046,,800,70782
22775,11046,,789,70782
22775,11046,,1062,70782
22775,11046,,899,70782
22775,11046,,301,70782
22775,11046,,10,70782
22775,11046,,0,70782
22775,11046,,30,70782
22775,11046,,6,70782
22775,11046,,62,70782
22775,11046,,19,70782
22775,11046,,20,70782
22775,11046,,7,70782
22775,11046,,21,70782
22775,11046,,0,70782
22776,11046,,654,70782
22776,11046,,979,70782
22776,11046,,60,70782
22776,11046,,301,70782
22776,11046,,137,70782
22776,11046,,53,70782
22776,11046,,259,70782
22776,11046,,7,70782
22776,11046,,22,70782
22776,11046,,4,70782
22776,11046,,12,70782
22776,11046,,5,70782
22776,11046,,10,70782
22776,11046,,1,70782
22776,11046,,0,70782
22777,11021,,25,49364
22777,11021,,32,49364
22777,11021,,2,49364
22778,11021,,3235,49364
22778,11021,,2254,49364
22778,11021,,2145,49364
22778,11021,,2990,49364
22778,11021,,2271,49364
22778,11021,,100,49364
22778,11021,,924,49364
22778,11021,,1782,49364
22778,11021,,2247,49364
22778,11021,,3040,49364
22778,11021,,490,49364
22778,11021,,4524,49364
22778,11021,,2726,49364
22778,11021,,654,49364
22778,11021,,413,49364
22778,11021,,725,49364
22778,11021,,30,49364
22778,11021,,167,49364
22778,11021,,214,49364
22778,11021,,482,49364
22778,11021,,17,49364
22778,11021,,1471,49364
22778,11021,,661,49364
22778,11021,,14,49364
22778,11021,,0,49364
22778,11021,,46,49364
22778,11021,,7,49364
22778,11021,,65,49364
22778,11021,,28,49364
22778,11021,,71,49364
22778,11021,,165,49364
22778,11021,,4168,49364
22778,11021,,2285,49364
22778,11021,,89,49364
22778,11021,,0,49364
22778,11021,,25,49364
22778,11021,,89,49364
22778,11021,,32,49364
22778,11021,,88,49364
22778,11021,,105,49364
22778,11021,,32,49364
22778,11021,,48,49364
22778,11021,,9,49364
22778,11021,,23,49364
22778,11021,,16,49364
22778,11021,,11,49364
22778,11021,,75,49364
22778,11021,,13,49364
22778,11021,,3,49364
22778,11021,,0,49364
22778,11021,,4,49364
22778,11021,,30,49364
22778,11021,,22,49364
22778,11021,,0,49364
22778,11021,,11,49364
22778,11041,,4961,59305
22778,11041,,1107,59305
22778,11041,,344,59305
22778,11041,,1274,59305
22778,11041,,219,59305
22778,11041,,2472,59305
22778,11041,,2492,59305
22778,11041,,2154,59305
22778,11041,,666,59305
22778,11041,,51,59305
22778,11041,,337,59305
22778,11041,,18,59305
22778,11041,,0,59305
22778,11041,,77,59305
22778,11041,,18,59305
22778,11041,,13,59305
22778,11041,,13,59305
22778,11041,,4,59305
22778,11041,,16,59305
22778,11041,,6,59305
22778,11041,,498,59305
22778,11041,,32,59305
22778,11041,,51,59305
22778,11041,,0,59305
22778,11041,,0,59305
22778,11041,,15,59305
22778,11041,,18,59305
22778,11041,,0,59305
22778,11041,,31,59305
22778,11041,,0,59305
22778,11041,,0,59305
22778,11041,,31,59305
22778,11041,,0,59305
22778,11041,,30,59305
22778,11041,,14,59305
22778,11041,,11,59305
22783,11002,,760,109030
22783,11002,,23,109030
22783,11002,,0,109030
22786,11019,,852,50832
22786,11019,,1679,50832
22786,11019,,3,50832
22786,11019,,25,50832
22786,11019,,18,50832
22786,11019,,180,50832
22787,11019,,9,50832
22788,16031,,17,16218
22793,15003,,48,44823
22794,15003,,1775,44823
22799,13076,,2588,103919
22799,13076,,4196,103919
22799,13076,,1759,103919
22799,13076,,2649,103919
22799,13076,,1303,103919
22799,13076,,1917,103919
22799,13076,,2261,103919
22799,13076,,2325,103919
22799,13076,,1116,103919
22799,13076,,1504,103919
22799,13076,,491,103919
22799,13076,,1292,103919
22799,13076,,2033,103919
22799,13076,,56,103919
22799,13076,,149,103919
22799,13076,,9,103919
22799,13076,,1004,103919
22799,13076,,1904,103919
22799,13076,,21,103919
22799,13076,,0,103919
22799,13076,,2802,103919
22799,13076,,1959,103919
22799,13076,,5,103919
22799,13076,,1608,103919
22799,13076,,626,103919
22799,13076,,836,103919
22799,13076,,964,103919
22799,13076,,8,103919
22799,13076,,695,103919
22799,13076,,963,103919
22799,13076,,1197,103919
22799,13076,,10,103919
22799,13076,,10,103919
22799,13076,,448,103919
22800,13010,,1530,26904
22800,13010,,2361,26904
22800,13010,,2255,26904
22800,13010,,734,26904
22800,13010,,0,26904
22800,13010,,760,26904
22800,13010,,205,26904
22800,13010,,542,26904
22800,13010,,60,26904
22800,13010,,26,26904
22800,13010,,157,26904
22800,13074,,11,26758
22800,13074,,281,26758
22800,13074,,1530,26758
22800,13074,,2325,26758
22800,13074,,4741,26758
22800,13076,,10,103919
22800,13076,,45,103919
22800,13076,,269,103919
22800,13076,,1156,103919
22800,13076,,1647,103919
22800,13076,,38,103919
22800,13076,,46,103919
22800,13076,,1654,103919
22800,13076,,838,103919
22800,13076,,26,103919
22800,13076,,22,103919
22801,13010,,2535,26904
22801,13010,,3610,26904
22801,13010,,37,26904
22801,13010,,140,26904
22801,13010,,1148,26904
22801,13010,,97,26904
22801,13010,,3086,26904
22801,13010,,12,26904
22801,13010,,0,26904
22801,13010,,386,26904
22801,13010,,76,26904
22801,13065,,2022,11112
22801,13065,,1688,11112
22801,13065,,1481,11112
22801,13065,,388,11112
22801,13065,,244,11112
22801,13065,,464,11112
22801,13065,,5,11112
22801,13065,,1,11112
22801,13074,,315,26758
22801,13074,,0,26758
22801,13074,,21,26758
22801,13074,,1773,26758
22801,13074,,3538,26758
22801,13074,,2633,26758
22801,13074,,4139,26758
22801,13074,,1578,26758
22801,13074,,1,26758
22802,13005,,274,17055
22802,13005,,89,17055
22802,13005,,384,17055
22802,13005,,2654,17055
22802,13005,,1469,17055
22802,13005,,1094,17055
22802,13005,,1096,17055
22802,13005,,52,17055
22802,13005,,59,17055
22802,13005,,24,17055
22802,13005,,28,17055
22802,13005,,7,17055
22802,13005,,0,17055
22802,13005,,0,17055
22802,13005,,15,17055
22802,13065,,552,11112
22802,13065,,590,11112
22804,13052,,161,32057
22804,13052,,73,32057
22804,13052,,1349,32057
22804,13052,,314,32057
22805,13048,,257,267862
22805,13048,,242,267862
22805,13048,,69,267862
22805,13048,,504,267862
22805,13048,,19,267862
22805,13048,,21,267862
22805,13048,,115,267862
22805,13048,,493,267862
22805,13048,,238,267862
22805,13048,,770,267862
22805,13048,,279,267862
22805,13048,,128,267862
22805,13048,,680,267862
22805,13048,,223,267862
22805,13048,,537,267862
22805,13048,,8,267862
22805,13048,,589,267862
22805,13048,,35,267862
22805,13048,,141,267862
22805,13048,,269,267862
22805,13048,,1,267862
22805,13048,,5,267862
22805,13048,,143,267862
22805,13048,,4,267862
22805,13048,,777,267862
22805,13048,,1790,267862
22805,13048,,175,267862
22805,13048,,699,267862
22805,13048,,725,267862
22805,13048,,807,267862
22805,13052,,1298,32057
22805,13052,,93,32057
22805,13052,,164,32057
22805,13052,,3,32057
22805,13052,,1047,32057
22805,13052,,24,32057
22805,13082,,819,18036
22805,13082,,471,18036
22805,13082,,53,18036
22805,13082,,486,18036
22805,13082,,0,18036
22805,13082,,939,18036
22805,13082,,1073,18036
22806,13048,,40,267862
22806,13048,,2035,267862
22806,13048,,913,267862
22806,13048,,2854,267862
22806,13048,,1786,267862
22806,13048,,1883,267862
22806,13048,,1450,267862
22806,13048,,270,267862
22806,13048,,1807,267862
22806,13048,,2700,267862
22806,13048,,1845,267862
22806,13048,,3562,267862
22806,13048,,2218,267862
22806,13048,,2602,267862
22806,13048,,1393,267862
22806,13048,,734,267862
22806,13048,,1593,267862
22806,13048,,150,267862
22806,13048,,518,267862
22806,13048,,2,267862
22806,13048,,1783,267862
22806,13048,,155,267862
22806,13048,,2662,267862
22806,13048,,1437,267862
22806,13048,,1310,267862
22806,13048,,148,267862
22806,13048,,1162,267862
22806,13048,,611,267862
22806,13048,,212,267862
22806,13048,,179,267862
22806,13048,,1099,267862
22806,13048,,56,267862
22806,13048,,546,267862
22806,13048,,1626,267862
22806,13048,,2207,267862
22806,13048,,721,267862
22806,13048,,2098,267862
22806,13048,,825,267862
22806,13048,,2435,267862
22806,13048,,191,267862
22806,13048,,0,267862
22806,13048,,507,267862
22806,13048,,915,267862
22806,13048,,46,267862
22806,13048,,554,267862
22806,13048,,233,267862
22806,13048,,796,267862
22806,13048,,230,267862
22806,13048,,2084,267862
22806,13048,,1017,267862
22806,13048,,1653,267862
22806,13048,,1524,267862
22806,13048,,1787,267862
22806,13048,,3851,267862
22806,13048,,0,267862
22806,13048,,8,267862
22806,13048,,49,267862
22806,13048,,19,267862
22806,13048,,1123,267862
22806,13048,,1105,267862
22806,13048,,1220,267862
22806,13048,,2109,267862
22806,13048,,1820,267862
22806,13048,,1308,267862
22806,13048,,1399,267862
22806,13048,,274,267862
22806,13048,,7,267862
22806,13048,,70,267862
22806,13048,,61,267862
22806,13048,,1005,267862
22806,13048,,639,267862
22806,13048,,712,267862
22806,13048,,339,267862
22806,13048,,718,267862
22806,13048,,37,267862
22806,13048,,86,267862
22806,13048,,114,267862
22806,13048,,1034,267862
22806,13048,,253,267862
22806,13048,,328,267862
22806,13048,,68,267862
22806,13048,,1011,267862
22806,13048,,418,267862
22806,13051,,74,132202
22806,13051,,26,132202
22806,13051,,222,132202
22806,13051,,634,132202
22806,13051,,2323,132202
22806,13051,,615,132202
22806,13051,,408,132202
22806,13051,,1720,132202
22806,13051,,3223,132202
22806,13051,,1590,132202
22806,13051,,1307,132202
22806,13051,,2341,132202
22806,13051,,2238,132202
22806,13051,,1992,132202
22806,13051,,939,132202
22806,13051,,341,132202
22806,13051,,11,132202
22806,13051,,3,132202
22806,13051,,0,132202
22806,13051,,390,132202
22806,13051,,0,132202
22806,13051,,403,132202
22806,13051,,0,132202
22806,13051,,0,132202
22806,13051,,420,132202
22806,13051,,867,132202
22806,13051,,3431,132202
22806,13051,,233,132202
22806,13051,,1904,132202
22806,13051,,1902,132202
22806,13051,,1046,132202
22806,13051,,2000,132202
22806,13051,,1611,132202
22806,13051,,1476,132202
22806,13051,,476,132202
22806,13051,,299,132202
22806,13051,,236,132202
22806,13051,,442,132202
22806,13051,,543,132202
22806,13051,,611,132202
22806,13051,,376,132202
22806,13051,,2129,132202
22806,13051,,2982,132202
22806,13051,,33,132202
22806,13051,,525,132202
22806,13051,,3380,132202
22806,13051,,326,132202
22806,13051,,2,132202
22806,13051,,372,132202
22806,13051,,241,132202
22806,13051,,33,132202
22806,13051,,2188,132202
22806,13051,,696,132202
22806,13051,,282,132202
22806,13051,,324,132202
22806,13051,,94,132202
22806,13051,,214,132202
22806,13051,,122,132202
22806,13051,,299,132202
22806,13051,,425,132202
22806,13051,,711,132202
22806,13051,,279,132202
22806,13051,,517,132202
22806,13051,,251,132202
22806,13051,,1072,132202
22806,13051,,496,132202
22806,13051,,1011,132202
22806,13051,,379,132202
22806,13051,,347,132202
22806,13051,,1080,132202
22806,13051,,600,132202
22806,13051,,1147,132202
22806,13051,,360,132202
22806,13051,,1178,132202
22806,13051,,1963,132202
22806,13051,,1353,132202
22806,13051,,427,132202
22806,13051,,491,132202
22806,13051,,2260,132202
22806,13051,,1695,132202
22806,13051,,888,132202
22806,13051,,174,132202
22806,13051,,968,132202
22806,13051,,272,132202
22806,13051,,3454,132202
22806,13083,,77,39143
22806,13083,,164,39143
22807,13022,,160,13830
22807,13022,,37,13830
22807,13051,,52,132202
22807,13051,,2199,132202
22807,13051,,460,132202
22807,13051,,1784,132202
22807,13051,,1431,132202
22807,13051,,85,132202
22807,13051,,28,132202
22807,13051,,813,132202
22807,13051,,57,132202
22807,13051,,578,132202
22807,13051,,2,132202
22807,13051,,205,132202
22807,13051,,41,132202
22807,13051,,0,132202
22807,13051,,3,132202
22807,13051,,0,132202
22807,13051,,103,132202
22807,13051,,274,132202
22807,13051,,407,132202
22807,13051,,878,132202
22807,13051,,237,132202
22807,13051,,2530,132202
22807,13051,,3286,132202
22807,13051,,634,132202
22807,13051,,181,132202
22807,13051,,210,132202
22807,13051,,253,132202
22807,13051,,1,132202
22807,13051,,1259,132202
22807,13051,,0,132202
22807,13051,,545,132202
22807,13051,,492,132202
22807,13051,,340,132202
22807,13051,,335,132202
22807,13051,,222,132202
22807,13051,,1364,132202
22810,13056,,33,33495
22810,13056,,492,33495
22810,13056,,81,33495
22810,13056,,26,33495
22810,13056,,506,33495
22810,13056,,34,33495
22810,13056,,1076,33495
22810,13056,,1677,33495
22810,13056,,942,33495
22810,13056,,1087,33495
22810,13056,,1304,33495
22810,13077,,27,151584
22810,13077,,263,151584
22810,13077,,2702,151584
22810,13077,,3055,151584
22810,13077,,612,151584
22810,13077,,71,151584
22810,13077,,3,151584
22810,13077,,415,151584
22810,13077,,143,151584
22810,13077,,1102,151584
22810,13077,,0,151584
22810,13077,,717,151584
22810,13077,,1524,151584
22810,13077,,2777,151584
22810,13077,,1596,151584
22810,13077,,695,151584
22810,13077,,2003,151584
22810,13077,,1657,151584
22810,13077,,828,151584
22810,13077,,2157,151584
22810,13077,,454,151584
22810,13077,,45,151584
22810,13077,,628,151584
22810,13077,,1517,151584
22810,13077,,769,151584
22810,13077,,2082,151584
22810,13077,,29,151584
22810,13077,,1967,151584
22810,13077,,2364,151584
22810,13077,,1855,151584
22811,13016,,4234,54500
22811,13016,,2336,54500
22811,13016,,1566,54500
22811,13016,,1052,54500
22811,13016,,1259,54500
22811,13016,,1940,54500
22811,13016,,2680,54500
22811,13016,,254,54500
22811,13016,,269,54500
22811,13016,,1253,54500
22811,13016,,605,54500
22811,13016,,1534,54500
22811,13016,,1344,54500
22811,13016,,1598,54500
22811,13016,,1015,54500
22811,13056,,126,33495
22811,13056,,99,33495
22811,13056,,2694,33495
22811,13056,,259,33495
22811,13056,,6,33495
22811,13056,,13,33495
22811,13056,,1531,33495
22811,13056,,2773,33495
22811,13056,,2074,33495
22811,13056,,1199,33495
22811,13056,,2391,33495
22811,13056,,346,33495
22811,13056,,81,33495
22811,13056,,461,33495
22811,13056,,853,33495
22811,13077,,1233,151584
22811,13077,,3006,151584
22811,13077,,4491,151584
22811,13077,,4737,151584
22811,13077,,4619,151584
22811,13077,,2111,151584
22811,13077,,61,151584
22811,13077,,4148,151584
22811,13077,,1471,151584
22811,13077,,3622,151584
22811,13077,,1833,151584
22811,13077,,193,151584
22811,13077,,367,151584
22811,13077,,550,151584
22811,13077,,2523,151584
22811,13077,,4,151584
22811,13077,,2607,151584
22811,13077,,1104,151584
22811,13077,,3493,151584
22811,13077,,2594,151584
22811,13077,,1877,151584
22811,13077,,111,151584
22811,13077,,2825,151584
22811,13077,,169,151584
22811,13077,,41,151584
22811,13077,,216,151584
22811,13077,,456,151584
22811,13077,,75,151584
22811,13077,,686,151584
22811,13077,,845,151584
22811,13077,,65,151584
22811,13077,,82,151584
22811,13077,,36,151584
22811,13077,,555,151584
22811,13077,,1131,151584
22811,13077,,1262,151584
22811,13077,,1278,151584
22811,13077,,17,151584
22811,13077,,225,151584
22813,21008,,1083,10457
22813,21008,,1268,10457
22816,21006,,623,14754
22816,21006,,452,14754
22816,21006,,20,14754
22816,21006,,43,14754
22816,21006,,2531,14754
22817,21006,,1,14754
22817,21006,,23,14754
22817,21014,,2518,5004
22817,21028,,14,2476
22817,21162,,1915,4244
22817,21162,,861,4244
22818,21028,,1398,2476
22818,21030,,681,758
22818,21077,,2023,5734
22818,21210,,1747,5608
22819,21029,,2076,3791
22819,21029,,674,3791
22819,21029,,404,3791
22819,21029,,229,3791
22819,21080,,1554,2833
22819,21084,,3276,6811
22819,21216,,1012,2639
22820,21043,,3151,47433
22820,21043,,1413,47433
22820,21043,,1323,47433
22820,21043,,70,47433
22820,21043,,2939,47433
22820,21088,,1084,4598
22820,21192,,1702,5983
22825,30102,,78,101358
22825,30102,,2272,101358
22825,30102,,297,101358
22825,30102,,9,101358
22825,30183,,2287,58084
22825,30183,,1640,58084
22826,30023,,1221,48397
22826,30023,,1627,48397
22826,30102,,524,101358
22826,30102,,65,101358
22826,30102,,33,101358
22826,30102,,455,101358
22826,30102,,17,101358
22826,30102,,84,101358
22826,30102,,1903,101358
22826,30102,,2659,101358
22826,30102,,1864,101358
22826,30102,,271,101358
22826,30102,,2478,101358
22826,30102,,1878,101358
22826,30102,,1290,101358
22826,30102,,754,101358
22826,30102,,152,101358
22826,30102,,158,101358
22830,30192,,1157,19541
22830,30192,,1815,19541
22830,30192,,289,19541
22830,30192,,397,19541
22830,30192,,1451,19541
22830,30192,,165,19541
22830,30192,,929,19541
22830,30192,,1417,19541
22830,30192,,6,19541
22831,30192,,27,19541
22831,30192,,412,19541
22831,30192,,341,19541
22831,30192,,832,19541
22831,30192,,851,19541
22831,30192,,206,19541
22831,30192,,1194,19541
22831,30192,,1891,19541
22900,04004,,143,83021
22900,04004,,611,83021
22900,04004,,2786,83021
22900,04004,,1862,83021
22900,04004,,1505,83021
22912,04006,,1052,37777
22912,04006,,1374,37777
22912,04006,,763,37777
22912,04006,,6,37777
22912,04006,,3,37777
23093,14028,,2,2171
23093,14028,,87,2171
23093,14028,,11,2171
23094,14017,,1609,12664
23094,14017,,1559,12664
23094,14017,,1246,12664
23094,14017,,1938,12664
23094,14017,,91,12664
23094,14017,,224,12664
23094,14017,,73,12664
23094,14017,,220,12664
23094,14017,,17,12664
23094,14017,,89,12664
23094,14017,,2,12664
23094,14017,,10,12664
23094,14017,,2,12664
23094,14017,,0,12664
23094,14028,,10,2171
23094,14028,,196,2171
23094,14028,,546,2171
23094,14028,,6,2171
23094,14028,,15,2171
23096,14090,,128,7051
23096,14090,,211,7051
23096,14090,,5,7051
23098,14088,,116,16573
23098,14088,,127,16573
23098,14088,,1270,16573
23098,14088,,404,16573
23098,14088,,250,16573
23098,14088,,515,16573
23098,14088,,919,16573
23098,14088,,1473,16573
23098,14088,,27,16573
23098,14088,,1456,16573
23098,14088,,1024,16573
23101,14010,,516,6655
23101,14010,,236,6655
23101,14010,,10,6655
23101,14010,,1940,6655
23101,14010,,1863,6655
23102,14010,,256,6655
23102,14010,,2,6655
23102,14010,,198,6655
23102,14010,,310,6655
