 GRID, CVE_ENT_MUN, frac, suma
   12574, 20099,  1.0000000E+00,  1.5670583E+04
   11188, 20100,  7.3822802E-01,  5.4450405E+03
   11189, 20100,  2.6177195E-01,  5.4450405E+03
    8003, 20101,  9.5263755E-01,  1.5143634E+04
    8004, 20101,  4.7362428E-02,  1.5143634E+04
   10474, 20102,  9.1953140E-01,  1.6460736E+04
   10475, 20102,  8.0468573E-02,  1.6460736E+04
    9064, 20103,  7.2274894E-01,  3.6667965E+04
    9065, 20103,  2.7725103E-01,  3.6667965E+04
    9060, 20104,  9.2472804E-01,  1.1728554E+04
    9061, 20104,  7.5271867E-02,  1.1728554E+04
   11876, 20105,  1.0000000E+00,  1.2394137E+04
   12937, 20106,  1.0000000E+00,  7.3806353E+03
    9770, 20107,  8.5592973E-01,  8.5798469E+04
   10123, 20107,  1.4407022E-01,  8.5798469E+04
    9412, 20108,  1.0000000E+00,  1.3854260E+04
   14707, 20109,  1.0000000E+00,  2.1390473E+04
   10466, 20110,  1.0000000E+00,  4.6479282E+03
    7636, 20111,  1.0000000E+00,  1.2507633E+04
    8714, 20112,  1.0000000E+00,  2.7943820E+04
    5886, 20113,  3.0405089E-01,  3.7933344E+04
    5887, 20113,  6.9594908E-01,  3.7933344E+04
   10835, 20114,  1.0000000E+00,  8.9791094E+03
    9417, 20115,  5.6741184E-01,  5.8083598E+04
    9770, 20115,  4.3258816E-01,  5.8083598E+04
   14359, 20116,  1.0000000E+00,  1.2656709E+04
    5181, 20117,  4.0159610E-01,  1.2336092E+04
    5182, 20117,  5.9840393E-01,  1.2336092E+04
    9419, 20118,  1.3863217E-02,  2.3337611E+04
    9420, 20118,  9.8613685E-01,  2.3337611E+04
   10820, 20119,  1.0000000E+00,  1.3122437E+04
   10834, 20120,  9.5173442E-01,  8.2751943E+03
   10835, 20120,  4.8265595E-02,  8.2751943E+03
   12234, 20121,  1.0000000E+00,  7.4939897E+03
    7308, 20122,  1.0000000E+00,  9.6943965E+03
    9062, 20123,  1.0000000E+00,  3.5682020E+04
    6964, 20124,  6.2934250E-02,  4.3381504E+04
    7317, 20124,  9.3706572E-01,  4.3381504E+04
    7659, 20125,  9.9209177E-01,  1.4619364E+04
    7660, 20125,  7.9082521E-03,  1.4619364E+04
    6950, 20126,  1.0000000E+00,  3.2627803E+04
   10819, 20127,  1.0000000E+00,  1.1196840E+04
   11188, 20128,  7.0007694E-01,  1.6615787E+04
   11541, 20128,  2.9992306E-01,  1.6615787E+04
   12939, 20129,  1.0000000E+00,  2.5714701E+04
    7322, 20130,  1.9485211E-01,  2.8592463E+04
    7323, 20130,  8.0514783E-01,  2.8592463E+04
    9068, 20131,  6.0211015E-01,  7.9949789E+04
    9069, 20131,  3.9788979E-01,  7.9949789E+04
    8711, 20132,  3.2610711E-01,  2.1805217E+04
    8712, 20132,  6.7389286E-01,  2.1805217E+04
    9759, 20133,  1.3340473E-01,  1.4792302E+04
   10112, 20133,  8.6659527E-01,  1.4792302E+04
   14361, 20134,  1.0000000E+00,  2.3022178E+04
   10121, 20135,  9.3795365E-01,  1.9355557E+04
   10474, 20135,  3.4352172E-02,  1.9355557E+04
   10475, 20135,  2.7694101E-02,  1.9355557E+04
   13655, 20136,  1.0000000E+00,  2.5305525E+04
    9057, 20137,  1.0015468E-01,  5.8391680E+03
    9410, 20137,  8.9984536E-01,  5.8391680E+03
   10481, 20138,  1.0000000E+00,  1.4693483E+04
   14005, 20139,  1.0000000E+00,  6.4059653E+03
   11528, 20140,  1.0000000E+00,  2.3046146E+04
    7325, 20141,  8.5795814E-01,  4.3906727E+04
    7326, 20141,  1.4204186E-01,  4.3906727E+04
   15062, 20142,  1.0000000E+00,  8.0816001E+03
    7326, 20143,  1.0000000E+00,  3.8987176E+04
   11528, 20144,  1.0000000E+00,  1.3872786E+04
    9771, 20145,  5.9435219E-01,  7.3221945E+04
    9772, 20145,  1.3922589E-01,  7.3221945E+04
   10124, 20145,  2.6642197E-01,  7.3221945E+04
    6950, 20146,  1.0000000E+00,  2.4603564E+04
   11174, 20147,  6.6127837E-01,  3.1330232E+04
   11175, 20147,  1.3671990E-01,  3.1330232E+04
   11527, 20147,  1.8399073E-01,  3.1330232E+04
   11528, 20147,  1.8010980E-02,  3.1330232E+04
    5893, 20148,  1.0000000E+00,  1.3584888E+04
    7649, 20149,  9.9999994E-01,  1.6361143E+04
   11179, 20150,  2.6623774E-01,  7.0677953E+04
   11180, 20150,  7.3376220E-01,  7.0677953E+04
   13290, 20151,  1.0000000E+00,  9.4614600E+03
   11516, 20152,  6.2186199E-01,  1.3020801E+04
   11517, 20152,  4.9045838E-02,  1.3020801E+04
   11869, 20152,  3.2909217E-01,  1.3020801E+04
    5883, 20153,  1.0000000E+00,  2.7152982E+04
    6949, 20154,  1.0000000E+00,  3.9461645E+04
    7649, 20155,  1.0000000E+00,  6.4248438E+03
   11188, 20156,  2.8047565E-01,  1.6778213E+04
   11189, 20156,  2.2891317E-01,  1.6778213E+04
   11541, 20156,  3.6940545E-01,  1.6778213E+04
   11542, 20156,  1.2120577E-01,  1.6778213E+04
   10122, 20157,  8.4032524E-01,  9.6456242E+04
   10123, 20157,  1.5967466E-01,  9.6456242E+04
    7644, 20158,  1.0000000E+00,  9.1625049E+03
    6591, 20159,  6.4614868E-01,  1.0397267E+04
    6592, 20159,  3.5385135E-01,  1.0397267E+04
   13286, 20160,  1.0000000E+00,  1.7848189E+04
   11178, 20161,  9.9026555E-01,  4.4524204E+03
   11531, 20161,  9.7344136E-03,  4.4524204E+03
    8712, 20162,  9.4124109E-02,  2.5591170E+04
    8713, 20162,  9.0587586E-01,  2.5591170E+04
   14709, 20163,  1.0000000E+00,  1.0828358E+04
   12577, 20164,  1.0000000E+00,  8.0418442E+03
   13638, 20165,  1.0000000E+00,  1.4815646E+04
   14012, 20166,  1.0000000E+00,  1.9375393E+04
    6949, 20167,  1.0000000E+00,  2.4870396E+04
    6928, 20168,  1.0000000E+00,  1.1908809E+04
   15065, 20169,  1.0000000E+00,  1.9504100E+04
    6951, 20170,  3.2112468E-02,  4.3523133E+04
    7304, 20170,  9.6788758E-01,  4.3523133E+04
   14711, 20171,  9.9841404E-01,  7.0673242E+03
   14712, 20171,  1.5859797E-03,  7.0673242E+03
   11172, 20172,  1.0000000E+00,  8.8633213E+03
   11537, 20173,  8.7297040E-01,  2.9553732E+04
   11890, 20173,  1.2702966E-01,  2.9553732E+04
    9770, 20174,  1.0000000E+00,  2.1172244E+04
   12239, 20175,  1.0000000E+00,  8.1741138E+03
   12939, 20176,  4.9760652E-01,  3.8091469E+04
   12940, 20176,  5.0239354E-01,  3.8091469E+04
   13297, 20177,  1.0000000E+00,  3.7020418E+04
   10828, 20178,  1.0000000E+00,  1.5423971E+04
   11533, 20179,  3.8653946E-01,  4.6745203E+04
   11534, 20179,  6.1346060E-01,  4.6745203E+04
    7280, 20180,  7.8672051E-01,  2.7012244E+04
    7633, 20180,  2.1327949E-01,  2.7012244E+04
   13994, 20181,  1.0000000E+00,  1.1317124E+04
   13654, 20182,  1.0000001E+00,  5.4059805E+03
   11869, 20183,  5.9277448E-03,  1.7064123E+04
   12221, 20183,  3.3753252E-01,  1.7064123E+04
   12222, 20183,  6.5653974E-01,  1.7064123E+04
   14365, 20184,  2.3816071E-01,  4.7951819E+05
   14366, 20184,  2.7430922E-02,  4.7951819E+05
   14718, 20184,  5.5942535E-01,  4.7951819E+05
   14719, 20184,  1.1249645E-01,  4.7951819E+05
   14720, 20184,  6.2486619E-02,  4.7951819E+05
    7988, 20185,  1.0000000E+00,  3.6673609E+04
   13281, 20186,  1.0000000E+00,  1.6657457E+04
   14358, 20187,  1.0000000E+00,  1.4946148E+04
    7284, 20188,  4.4822618E-01,  1.7551221E+04
    7285, 20188,  5.5177379E-01,  1.7551221E+04
   11543, 20189,  3.6585631E-04,  1.1383145E+04
   11544, 20189,  9.9963409E-01,  1.1383145E+04
   10487, 20190,  1.0752814E-01,  6.2775852E+04
   10840, 20190,  3.7087721E-01,  6.2775852E+04
   11903, 20190,  5.2159464E-01,  6.2775852E+04
   11184, 20191,  1.0000000E+00,  7.2629741E+03
    9065, 20192,  1.0000000E+00,  2.3524777E+04
   10828, 20193,  6.3053852E-01,  3.4346902E+04
   11181, 20193,  3.6946148E-01,  3.4346902E+04
    9424, 20194,  1.0000000E+00,  2.2605930E+04
   10821, 20195,  1.0000000E+00,  3.6488859E+04
   11537, 20196,  1.0000000E+00,  1.4079212E+04
    9772, 20197,  1.0000000E+00,  2.6004902E+04
    9789, 20198,  8.6784804E-01,  3.2637707E+04
   10142, 20198,  6.3861392E-02,  3.2637707E+04
   10495, 20198,  7.9851160E-03,  3.2637707E+04
   10848, 20198,  6.0305450E-02,  3.2637707E+04
   12928, 20199,  1.0000000E+00,  9.9476035E+03
    9779, 20200,  9.9813026E-01,  1.1506686E+04
    9780, 20200,  1.8697447E-03,  1.1506686E+04
   11540, 20201,  1.0000000E+00,  8.9432598E+03
    6235, 20202,  6.0086328E-01,  9.8409658E+03
    6236, 20202,  3.9913672E-01,  9.8409658E+03
    8007, 20203,  1.0000000E+00,  4.4758051E+04
    7662, 20204,  9.6142381E-01,  1.3912825E+04
    8015, 20204,  3.8576193E-02,  1.3912825E+04
   11898, 20205,  8.2840449E-01,  5.8361938E+03
   12604, 20205,  1.7159551E-01,  5.8361938E+03
   14354, 20206,  8.9172292E-01,  2.4438385E+04
   14355, 20206,  1.0827711E-01,  2.4438385E+04
   10138, 20207,  1.0000000E+00,  2.5764586E+04
   10816, 20208,  8.4172940E-01,  3.9151770E+04
   11169, 20208,  1.5827060E-01,  3.9151770E+04
    6598, 20209,  1.0000000E+00,  1.8025812E+04
   11523, 20210,  1.0000000E+00,  4.3484087E+03
    6246, 20211,  1.0000000E+00,  9.3413086E+03
   11896, 20212,  1.0000001E+00,  9.4729062E+03
    6586, 20213,  1.0000000E+00,  1.6068992E+04
   12242, 20214,  2.4333443E-03,  1.6831176E+04
   12595, 20214,  9.9756658E-01,  1.6831176E+04
   11528, 20215,  1.0000000E+00,  1.7004936E+04
   11188, 20216,  1.0000000E+00,  1.3523371E+04
   10470, 20217,  1.0000000E+00,  8.3823389E+03
   10115, 20218,  9.9999994E-01,  7.3392817E+03
    9418, 20219,  1.0000000E+00,  3.0695104E+04
   12945, 20220,  1.0000000E+00,  8.9451123E+03
   11879, 20221,  4.0011425E-02,  1.7548012E+04
   12232, 20221,  9.5998859E-01,  1.7548012E+04
   11893, 20222,  1.0000000E+00,  1.1777003E+04
   11541, 20223,  1.0000000E+00,  4.4875469E+03
   11881, 20224,  1.0000000E+00,  1.2432100E+04
    6932, 20225,  8.0662572E-01,  7.3362500E+03
    6933, 20225,  1.9337432E-01,  7.3362500E+03
    9422, 20226,  9.1955197E-01,  1.8848660E+04
    9423, 20226,  8.0448046E-02,  1.8848660E+04
   10122, 20227,  1.5145388E-02,  1.2132716E+05
   10475, 20227,  9.8485464E-01,  1.2132716E+05
   15062, 20228,  1.0000000E+00,  1.2917198E+04
    7999, 20229,  9.9799740E-01,  1.2626084E+04
    8000, 20229,  2.0026404E-03,  1.2626084E+04
   12577, 20230,  1.0000000E+00,  9.7005723E+03
    9782, 20231,  1.0000000E+00,  1.6820594E+04
   14362, 20232,  1.0000000E+00,  4.2090371E+04
    9420, 20233,  1.0000000E+00,  1.8095455E+04
   14709, 20234,  1.0000000E+00,  1.1141355E+04
    6948, 20235,  2.2979032E-02,  4.8581500E+04
    7302, 20235,  9.7702098E-01,  4.8581500E+04
    5891, 20236,  1.0000000E+00,  1.3431219E+04
   12580, 20237,  2.6902923E-01,  2.3444666E+04
   12933, 20237,  7.3097074E-01,  2.3444666E+04
    8358, 20238,  1.0000000E+00,  1.7308525E+04
   11524, 20239,  1.0000000E+00,  8.7386592E+03
   10462, 20240,  1.0000000E+00,  1.1733968E+04
    8003, 20241,  4.0573558E-01,  1.8171395E+04
    8004, 20241,  5.9426445E-01,  1.8171395E+04
   11164, 20242,  1.0000000E+00,  1.7890488E+04
    9064, 20243,  1.0000000E+00,  2.3633951E+04
   14354, 20244,  7.0341706E-01,  2.1340676E+04
   14355, 20244,  9.9566601E-02,  2.1340676E+04
   14707, 20244,  1.9701630E-01,  2.1340676E+04
   12931, 20245,  3.4152168E-01,  6.6553271E+03
   13284, 20245,  6.5847832E-01,  6.6553271E+03
   10482, 20246,  1.0000001E+00,  8.5053193E+03
   11185, 20247,  1.0000000E+00,  2.5680666E+04
    6613, 20248,  4.7693038E-01,  9.2151445E+04
    6614, 20248,  5.2306968E-01,  9.2151445E+04
   14710, 20249,  1.0000000E+00,  2.7858717E+04
   11528, 20250,  1.0000000E+00,  9.2162549E+03
   12221, 20251,  1.6686486E-01,  1.1696676E+04
   12574, 20251,  8.3313513E-01,  1.1696676E+04
   10466, 20252,  1.0000000E+00,  1.5485318E+04
    5539, 20253,  1.0000000E+00,  1.1028932E+04
    6243, 20254,  6.7249157E-02,  2.0296734E+04
    6244, 20254,  9.3275076E-01,  2.0296734E+04
    9762, 20255,  9.3549550E-01,  1.6359650E+04
    9763, 20255,  6.4504482E-02,  1.6359650E+04
   13291, 20256,  1.0000000E+00,  2.2113092E+04
   10835, 20257,  5.3058463E-01,  1.3586080E+04
   10836, 20257,  4.5683697E-01,  1.3586080E+04
   11188, 20257,  2.1536800E-03,  1.3586080E+04
   11189, 20257,  1.0424751E-02,  1.3586080E+04
   10820, 20258,  2.0111893E-01,  2.1126932E+04
   11173, 20258,  7.9888099E-01,  2.1126932E+04
   12575, 20259,  1.0000000E+00,  1.6271202E+04
   11535, 20260,  1.0000000E+00,  1.4154926E+04
   13637, 20261,  1.0000000E+00,  1.0975205E+04
   10832, 20262,  4.0826477E-02,  1.7638156E+04
   11185, 20262,  9.5917356E-01,  1.7638156E+04
    6241, 20263,  1.0000000E+00,  1.6370989E+04
   12588, 20264,  1.0000000E+00,  9.7304854E+03
    9087, 20265,  1.0000000E+00,  8.4412686E+03
    5188, 20266,  1.0000000E+00,  8.7376660E+03
   11184, 20267,  1.0000000E+00,  8.3709844E+03
    8005, 20268,  1.0000000E+00,  1.6174787E+04
    9759, 20269,  1.0000000E+00,  3.5107172E+04
   12941, 20270,  5.1443413E-02,  2.2482082E+04
   12942, 20270,  9.4855660E-01,  2.2482082E+04
    8708, 20271,  8.8410753E-01,  7.3033540E+03
    8709, 20271,  1.1589243E-01,  7.3033540E+03
    6585, 20272,  8.8727444E-01,  2.4664354E+04
    6586, 20272,  1.1272555E-01,  2.4664354E+04
    9413, 20273,  4.2724419E-01,  1.3803249E+04
    9414, 20273,  5.7275581E-01,  1.3803249E+04
    9763, 20274,  8.8618193E-03,  6.0891499E+03
    9764, 20274,  9.9113816E-01,  6.0891499E+03
    9781, 20275,  1.0000000E+00,  2.0950230E+04
   13651, 20276,  2.4797894E-02,  1.5232574E+04
   13652, 20276,  9.7520214E-01,  1.5232574E+04
    6942, 20277,  9.8660914E-04,  3.0047631E+04
    7649, 20277,  9.9901336E-01,  3.0047631E+04
   15068, 20278,  5.7102454E-01,  5.5064016E+04
   15421, 20278,  4.2897546E-01,  5.5064016E+04
    5890, 20279,  1.0000000E+00,  1.7324096E+04
   11540, 20280,  1.0000000E+00,  2.4578414E+04
   11528, 20281,  9.9999988E-01,  1.0879968E+04
    6960, 20282,  1.0000000E+00,  1.2187375E+04
   13292, 20283,  1.0000000E+00,  3.1506404E+04
    8713, 20284,  8.0117798E-01,  2.2717957E+04
    9066, 20284,  1.9882204E-01,  2.2717957E+04
    6930, 20285,  1.0000000E+00,  1.9880146E+04
   11519, 20286,  7.2158076E-02,  2.2640396E+04
   11520, 20286,  9.2784190E-01,  2.2640396E+04
   12938, 20287,  1.0000000E+00,  1.7698674E+04
   11539, 20288,  1.0000000E+00,  6.7685107E+03
    7299, 20289,  1.0000000E+00,  2.5149648E+04
   12930, 20290,  1.0000001E+00,  5.8985977E+03
    6239, 20291,  4.5360826E-02,  1.2699465E+04
    6240, 20291,  2.7815461E-01,  1.2699465E+04
    6592, 20291,  2.2334418E-01,  1.2699465E+04
    6593, 20291,  4.5314041E-01,  1.2699465E+04
    9768, 20292,  1.0000000E+00,  1.0522415E+04
   10475, 20293,  8.8329667E-01,  9.4434023E+04
   10476, 20293,  1.1670327E-01,  9.4434023E+04
   10827, 20294,  6.6258866E-01,  5.9371051E+04
   11180, 20294,  3.3741131E-01,  5.9371051E+04
    9063, 20295,  9.8667264E-01,  8.5789320E+04
    9064, 20295,  1.3327354E-02,  8.5789320E+04
   12243, 20296,  1.0000000E+00,  1.4949785E+04
    9761, 20297,  1.0000000E+00,  1.4564195E+04
    9421, 20298,  1.0000000E+00,  7.3246836E+04
   10482, 20299,  1.0000000E+00,  9.9813203E+03
    7989, 20300,  1.0000000E+00,  2.8481645E+04
    8711, 20301,  1.0000000E+00,  2.1509848E+04
    7284, 20302,  1.0000000E+00,  6.8362588E+03
   10481, 20303,  1.0000000E+00,  1.2091872E+04
   11883, 20304,  1.0000000E+00,  1.0123090E+04
    8024, 20305,  1.0000000E+00,  3.9981699E+04
    5537, 20306,  1.0000000E+00,  1.2516173E+04
    5900, 20307,  1.0000000E+00,  1.9885449E+04
    6965, 20308,  1.0000000E+00,  1.7275254E+04
   14714, 20309,  1.0000000E+00,  3.4590180E+04
   10122, 20310,  1.0000000E+00,  2.6823086E+04
   12590, 20311,  1.0000000E+00,  9.3688613E+03
    7284, 20312,  1.0000000E+00,  2.0955361E+04
   12942, 20313,  1.0000000E+00,  1.3087667E+04
    6942, 20314,  1.0000000E+00,  1.1022542E+04
    8711, 20315,  1.0000000E+00,  1.8498641E+04
    7305, 20316,  1.0000000E+00,  1.4726824E+04
   11524, 20317,  1.0000000E+00,  1.1226780E+04
    4824, 20318,  7.5835490E-01,  2.6729294E+05
    5177, 20318,  2.4164511E-01,  2.6729294E+05
    6598, 20319,  1.0000000E+00,  1.5171517E+04
   10113, 20320,  1.0000000E+00,  1.0189730E+04
   13290, 20321,  1.0000000E+00,  1.0088100E+04
   14709, 20322,  7.8947403E-02,  1.6470160E+04
   15062, 20322,  9.2105252E-01,  1.6470160E+04
    9780, 20323,  1.0000000E+00,  1.2142643E+04
    4125, 20324,  3.5028100E-01,  9.3195188E+04
    4478, 20324,  2.3130719E-01,  9.3195188E+04
    4479, 20324,  4.1841182E-01,  9.3195188E+04
    8367, 20325,  5.7193792E-01,  5.4799047E+04
    9072, 20325,  4.2806205E-01,  5.4799047E+04
   13300, 20326,  1.0000000E+00,  1.1929586E+04
    7329, 20327,  1.0048085E-01,  8.4129414E+04
    7682, 20327,  8.9951921E-01,  8.4129414E+04
    8360, 20328,  1.0000000E+00,  2.1191680E+04
    9763, 20329,  1.0000000E+00,  1.2776602E+04
   14006, 20330,  1.0000000E+00,  1.1878740E+04
   11174, 20331,  1.0000000E+00,  3.9909867E+04
   11527, 20332,  1.0000000E+00,  7.6463818E+03
    8363, 20333,  1.0000000E+00,  2.5827898E+04
    5173, 20334,  2.3523816E-03,  1.5397008E+05
    5523, 20334,  4.3711087E-04,  1.5397008E+05
    5526, 20334,  5.1238924E-01,  1.5397008E+05
    5876, 20334,  1.8495570E-01,  1.5397008E+05
    5877, 20334,  2.9986560E-01,  1.5397008E+05
   11539, 20335,  1.0000000E+00,  8.5580879E+03
   12243, 20336,  1.0000000E+00,  1.2460012E+04
   10130, 20337,  4.3247840E-01,  4.6065168E+04
   10131, 20337,  5.6752163E-01,  4.6065168E+04
   10475, 20338,  3.2799542E-01,  5.0145273E+04
   10828, 20338,  6.7200464E-01,  5.0145273E+04
   11879, 20339,  1.0000000E+00,  2.5235840E+04
   14347, 20340,  1.0000000E+00,  1.0955156E+04
   12232, 20341,  1.0000000E+00,  1.0211232E+04
    9769, 20342,  4.9703640E-01,  1.8110973E+04
    9770, 20342,  5.0296354E-01,  1.8110973E+04
    9771, 20343,  7.4009740E-01,  2.4423432E+04
    9772, 20343,  2.5990260E-01,  2.4423432E+04
    6239, 20344,  1.0000000E+00,  1.3665037E+04
    7635, 20345,  1.0000000E+00,  1.7385678E+04
   11876, 20346,  1.0000000E+00,  1.6658047E+04
    6243, 20347,  1.0000000E+00,  1.3882270E+04
   11166, 20348,  1.0000000E+00,  2.9888660E+04
    9418, 20349,  8.6889945E-02,  1.5341003E+04
    9771, 20349,  9.1311002E-01,  1.5341003E+04
    9770, 20350,  5.0066254E-04,  7.4145438E+04
   10123, 20350,  9.4394064E-01,  7.4145438E+04
   10124, 20350,  5.5558655E-02,  7.4145438E+04
    6946, 20351,  1.7742321E-01,  6.0500125E+04
    7299, 20351,  8.2257676E-01,  6.0500125E+04
   13284, 20352,  9.5391285E-01,  7.1416689E+03
   13285, 20352,  4.6087179E-02,  7.1416689E+03
    6946, 20353,  1.0000000E+00,  4.9860102E+04
   15062, 20354,  1.0000000E+00,  6.7169580E+03
   14004, 20355,  2.9729547E-02,  1.2376564E+04
   14005, 20355,  9.7027051E-01,  1.2376564E+04
    9773, 20356,  1.0000000E+00,  3.6910801E+04
    8368, 20357,  1.0000000E+00,  2.4761758E+04
    8709, 20358,  1.5931930E-02,  1.7866801E+04
    8710, 20358,  9.8406810E-01,  1.7866801E+04
   11536, 20359,  1.0000000E+00,  1.9833527E+04
    9064, 20360,  1.0000000E+00,  3.6055266E+04
    6952, 20361,  1.0000000E+00,  1.3675581E+04
    6594, 20362,  7.3716350E-02,  3.0209111E+04
    6947, 20362,  9.2628360E-01,  3.0209111E+04
   10831, 20363,  8.6254579E-01,  2.1302248E+04
   11184, 20363,  1.3745420E-01,  2.1302248E+04
    6233, 20364,  5.2353126E-01,  2.7390398E+04
    6234, 20364,  3.1811816E-01,  2.7390398E+04
    6586, 20364,  1.4396951E-01,  2.7390398E+04
    6587, 20364,  1.4381049E-02,  2.7390398E+04
   10832, 20365,  6.1154532E-01,  1.4449439E+04
   11185, 20365,  3.8845468E-01,  1.4449439E+04
    5887, 20366,  1.0000000E+00,  2.1248197E+04
    6580, 20367,  6.9638300E-01,  2.1818215E+04
    6933, 20367,  3.0361700E-01,  2.1818215E+04
    8712, 20368,  7.6917756E-01,  4.4879680E+04
    9065, 20368,  2.3082244E-01,  4.4879680E+04
    9417, 20369,  1.0000000E+00,  2.2875131E+04
   11172, 20370,  1.0000000E+00,  1.1095577E+04
   10113, 20371,  1.0000000E+00,  2.1093010E+04
    9759, 20372,  1.0000000E+00,  7.1231470E+03
   14348, 20373,  1.0000000E+00,  1.3043742E+04
   14710, 20374,  1.0000000E+00,  7.6187778E+03
    9770, 20375,  1.8490669E-03,  5.8784684E+04
   10123, 20375,  9.9815089E-01,  5.8784684E+04
   12223, 20376,  1.0000000E+00,  5.5599165E+03
    9053, 20377,  1.0000000E+00,  1.6159121E+04
    8709, 20378,  7.2642696E-01,  1.3675443E+04
    8710, 20378,  1.0726742E-01,  1.3675443E+04
    9062, 20378,  1.6630565E-01,  1.3675443E+04
   10464, 20379,  1.0000000E+00,  7.9446328E+03
    9771, 20380,  1.1786574E-01,  1.4264155E+04
    9772, 20380,  8.8213420E-01,  1.4264155E+04
   13283, 20381,  1.0000000E+00,  2.2624727E+04
    9408, 20382,  1.0000000E+00,  9.2635908E+03
   11172, 20383,  1.0000000E+00,  4.2571509E+03
    6947, 20384,  1.0000000E+00,  4.5925695E+04
    9769, 20385,  2.2949810E-01,  3.4019041E+05
    9770, 20385,  5.7575715E-01,  3.4019041E+05
   10123, 20385,  1.9474471E-01,  3.4019041E+05
    7643, 20386,  1.0000000E+00,  6.5806963E+03
    8710, 20387,  9.2605203E-01,  3.0127861E+04
    9063, 20387,  7.3947981E-02,  3.0127861E+04
    9415, 20388,  1.0000000E+00,  1.0259190E+04
    9063, 20389,  5.8314102E-03,  1.0226988E+04
    9064, 20389,  9.9416858E-01,  1.0226988E+04
   10123, 20390,  9.3645227E-01,  1.8840984E+05
   10124, 20390,  6.3547708E-02,  1.8840984E+05
    6241, 20391,  4.6789223E-01,  2.6601262E+04
    6242, 20391,  5.3210777E-01,  2.6601262E+04
    9406, 20392,  1.0000000E+00,  7.1520293E+03
    8711, 20393,  4.4607526E-01,  2.0885449E+04
    8712, 20393,  5.5392474E-01,  2.0885449E+04
   10486, 20394,  1.0000000E+00,  1.1556002E+04
   12589, 20395,  1.0000000E+00,  1.7204734E+04
   14710, 20396,  1.0000000E+00,  1.9217105E+04
   10817, 20397,  5.5303985E-01,  1.0011967E+05
   10818, 20397,  4.4696012E-01,  1.0011967E+05
    8356, 20398,  1.8738613E-02,  3.2081871E+04
    8357, 20398,  9.8126137E-01,  3.2081871E+04
   10122, 20399,  9.8363370E-01,  1.2720972E+05
   10475, 20399,  1.6366299E-02,  1.2720972E+05
   13641, 20400,  1.0000000E+00,  1.9167674E+04
    4824, 20401,  2.8598967E-01,  1.0357373E+05
    4825, 20401,  6.1894602E-01,  1.0357373E+05
    4826, 20401,  9.5064327E-02,  1.0357373E+05
    7280, 20402,  2.6276331E-02,  1.0165725E+04
    7281, 20402,  9.7372365E-01,  1.0165725E+04
    9770, 20403,  1.0000000E+00,  2.1362314E+04
   11881, 20404,  1.0000000E+00,  9.1224258E+03
   12230, 20405,  1.0000000E+00,  1.7249947E+04
   15063, 20406,  1.0000000E+00,  1.6588482E+04
    9794, 20407,  1.0000000E+00,  1.5758853E+04
   11171, 20408,  1.0000001E+00,  3.4553926E+03
   10124, 20409,  1.0000000E+00,  4.5370238E+04
    6956, 20410,  1.0000000E+00,  1.1061160E+04
    9771, 20411,  1.0000000E+00,  1.0707121E+04
    8727, 20412,  3.7149906E-03,  7.5883794E+03
    9080, 20412,  9.9628496E-01,  7.5883794E+03
    4482, 20413,  4.8528272E-01,  1.4357525E+05
    4483, 20413,  2.0787996E-01,  1.4357525E+05
    4833, 20413,  3.0683735E-01,  1.4357525E+05
    6579, 20414,  1.0000000E+00,  2.3852039E+04
    7989, 20415,  2.6293880E-01,  1.3578961E+04
    7990, 20415,  7.3706120E-01,  1.3578961E+04
   13294, 20416,  1.0000000E+00,  1.4729550E+04
   13658, 20417,  1.6278755E-02,  1.3259364E+04
   13659, 20417,  9.8372126E-01,  1.3259364E+04
    7667, 20418,  9.7617632E-01,  7.7168227E+04
    7668, 20418,  2.3823574E-02,  7.7168227E+04
   11537, 20419,  1.0000000E+00,  2.5365881E+04
    8707, 20420,  4.2238313E-01,  2.2452496E+04
    8708, 20420,  5.7761693E-01,  2.2452496E+04
    7316, 20421,  6.1035231E-02,  2.3087812E+04
    7317, 20421,  9.3896478E-01,  2.3087812E+04
   12586, 20422,  1.0000000E+00,  1.6116253E+04
   11526, 20423,  1.0000000E+00,  3.2945869E+03
    6244, 20424,  8.0721104E-01,  1.6316897E+04
    6245, 20424,  1.9278897E-01,  1.6316897E+04
   13299, 20425,  1.0000000E+00,  1.9939447E+04
   10119, 20426,  2.5100431E-01,  1.7286568E+04
   10120, 20426,  7.4899572E-01,  1.7286568E+04
    9083, 20427,  6.7676982E-04,  4.7664008E+04
    9436, 20427,  3.5211498E-01,  4.7664008E+04
    9437, 20427,  1.3490790E-01,  4.7664008E+04
    9790, 20427,  5.1230043E-01,  4.7664008E+04
    6601, 20428,  4.4567648E-01,  7.1822900E+03
    6954, 20428,  5.5432355E-01,  7.1822900E+03
    8002, 20429,  1.0000000E+00,  1.9754645E+04
   10468, 20430,  1.0000000E+00,  6.6693267E+03
   14002, 20431,  1.0000000E+00,  2.5910785E+04
   11541, 20432,  1.0000000E+00,  9.8005000E+03
    6235, 20433,  1.0000000E+00,  8.3173320E+03
   14709, 20434,  1.0000000E+00,  2.1708027E+04
    9778, 20435,  1.0000000E+00,  1.4261563E+04
   12942, 20436,  4.8346393E-02,  8.9864150E+03
   12943, 20436,  9.5165360E-01,  8.9864150E+03
