 GRID, CVE_ENT_MUN, frac, suma
   30573, 24034,  4.1208990E-02,  9.0282945E+04
   30575, 30205,  4.1008480E-02,  9.3021578E+04
   30576, 30205,  9.9094018E-02,  9.3021578E+04
   30577, 30123,  2.6970390E-02,  6.7343181E+05
   30578, 30123,  3.4849513E-02,  6.7343181E+05
   30579, 30123,  3.6226787E-02,  6.7343181E+05
   30580, 30121,  7.5132459E-02,  3.2741491E+05
   30581, 30121,  1.4787118E-03,  3.2741491E+05
   30583, 30121,  1.2546866E-01,  3.2741491E+05
   30679, 31026,  6.4110823E-02,  5.1769672E+04
   30680, 31083,  6.8988305E-01,  3.2346238E+04
   30681, 31083,  6.3152766E-01,  3.2346238E+04
   30682, 31106,  4.5478857E-01,  3.9415500E+04
   30683, 31027,  3.7210071E-01,  6.5942648E+04
   30684, 31028,  5.0264943E-01,  4.2130977E+04
   30685, 31028,  2.1366310E-01,  4.2130977E+04
   30686, 31028,  2.1380413E-01,  4.2130977E+04
   30687, 31028,  1.7587292E-01,  4.2130977E+04
   30688, 31006,  1.6756757E-01,  1.0738439E+05
   30691, 31057,  7.6867469E-02,  1.6543658E+05
   30692, 31057,  1.6098332E-01,  1.6543658E+05
   30693, 31096,  4.3851085E-02,  4.1522309E+05
   30696, 31096,  4.1914051E-03,  4.1522309E+05
   30697, 31096,  4.4142988E-02,  4.1522309E+05
   30698, 31096,  7.6916888E-02,  4.1522309E+05
   30701, 23007,  8.8029437E-02,  2.2951944E+05
   30705, 23005,  3.4507674E-03,  5.0415512E+05
   30707, 23005,  3.8333870E-02,  5.0415512E+05
   30708, 23005,  1.4068668E-01,  5.0415512E+05
   30709, 23005,  1.0992311E-01,  5.0415512E+05
   30846, 18015,  2.3945380E-02,  4.1985356E+05
   30847, 18015,  7.5178981E-02,  4.1985356E+05
   30848, 18015,  4.3193165E-02,  4.1985356E+05
   30849, 18018,  5.3002715E-02,  7.4762719E+04
   30850, 18010,  3.1090036E-01,  1.5421462E+05
   30851, 18018,  5.7808405E-01,  7.4762719E+04
   30852, 18010,  1.3033856E-01,  1.5421462E+05
   30853, 18011,  1.4791997E-01,  1.2875312E+05
   30854, 18011,  9.1183595E-02,  1.2875312E+05
   30866, 14019,  1.3950102E-01,  1.7586162E+05
   30868, 14019,  1.3197516E-01,  1.7586162E+05
   30869, 14115,  3.0112082E-01,  8.2053086E+04
   30870, 14104,  2.7089471E-01,  7.8328797E+04
   30871, 14104,  2.4289076E-01,  7.8328797E+04
   30872, 32030,  1.3764396E+00,  2.3471605E+04
   30873, 32030,  7.0134646E-01,  2.3471605E+04
   30875, 32015,  2.0691054E-01,  7.2985953E+04
   30876, 32044,  1.8693373E-02,  8.6684438E+04
   30877, 32044,  2.1932027E-01,  8.6684438E+04
   30879,  1003,  8.2777418E-02,  1.9755333E+05
   30880,  1003,  8.1482612E-02,  1.9755333E+05
   30883,  1005,  1.2177338E-01,  1.3016880E+05
   30884,  1001,  1.3217956E-01,  4.8474619E+05
   30885,  1001,  7.1350291E-02,  4.8474619E+05
   30886,  1010,  5.3517073E-02,  1.6681005E+05
   30887,  1010,  1.8786448E-01,  1.6681005E+05
   30888,  1010,  1.4432035E-01,  1.6681005E+05
   30889, 14064,  6.2323216E-02,  1.8346967E+05
   30890, 14064,  5.2143529E-02,  1.8346967E+05
   30892, 32038,  5.8973849E-02,  3.0542166E+05
   30895, 24046,  1.5915690E-01,  1.0654162E+05
   30896, 24046,  1.3267508E-01,  1.0654162E+05
   30897, 24046,  9.1482200E-02,  1.0654162E+05
   30900, 24050,  1.1590878E-02,  1.3673225E+05
   30901, 24028,  1.3990563E-01,  5.5502350E+05
   30902, 24055,  2.1567717E-02,  1.8256928E+05
   30903, 24055,  6.3470043E-02,  1.8256928E+05
   30904, 24055,  2.5961692E-02,  1.8256928E+05
   30908, 24024,  3.9491761E-03,  3.0514591E+05
   30909, 24011,  2.3244141E-01,  1.0238955E+05
   30910, 24011,  3.7395006E-01,  1.0238955E+05
   30914, 24005,  4.7949529E-01,  4.2628230E+04
   30915, 24005,  1.7054169E-01,  4.2628230E+04
   30917, 24036,  9.6852802E-02,  1.9437114E+05
   30918, 24036,  1.9364788E-01,  1.9437114E+05
   30919, 24013,  1.1898892E-01,  5.1444722E+05
   30920, 24003,  1.8019000E-01,  1.7524527E+05
   30921, 24013,  7.3070377E-03,  5.1444722E+05
   30922, 24013,  8.3866760E-02,  5.1444722E+05
   30923, 24040,  1.1095232E-01,  3.0269228E+05
   30924, 24040,  9.8058715E-02,  3.0269228E+05
   30925, 24040,  6.1573211E-02,  3.0269228E+05
   30928, 30123,  8.9731871E-04,  6.7343181E+05
   30929, 30123,  2.5630668E-03,  6.7343181E+05
   30930, 30123,  5.7190925E-02,  6.7343181E+05
   30931, 30123,  3.5127893E-02,  6.7343181E+05
   30933, 30121,  2.6477543E-03,  3.2741491E+05
   30936, 30152,  3.3385158E-01,  1.1023168E+05
   31037, 31028,  2.5687951E-01,  4.2130977E+04
   31038, 31028,  3.1531237E-03,  4.2130977E+04
   31040, 31028,  6.8679959E-02,  4.2130977E+04
   31041, 31029,  1.5995306E-01,  9.3102320E+04
   31042, 31057,  1.9918567E-01,  1.6543658E+05
   31043, 31057,  1.2651287E-01,  1.6543658E+05
   31044, 31057,  4.9024317E-02,  1.6543658E+05
   31045, 31057,  1.3712424E-01,  1.6543658E+05
   31046, 31096,  9.9716499E-02,  4.1522309E+05
   31047, 31096,  1.6706774E-02,  4.1522309E+05
   31050, 31096,  1.1100759E-02,  4.1522309E+05
   31051, 31096,  3.8849853E-02,  4.1522309E+05
   31054, 23007,  7.8476258E-02,  2.2951944E+05
   31061, 23003,  4.8113137E-01,  2.8321201E+04
   31062, 23003,  8.6864561E-01,  2.8321201E+04
   31063, 23003,  9.4006754E-02,  2.8321201E+04
   31199, 18015,  4.7431953E-02,  4.1985356E+05
   31201, 18010,  9.0097614E-02,  1.5421462E+05
   31202, 18010,  2.5117323E-01,  1.5421462E+05
   31203, 18010,  1.2602597E-01,  1.5421462E+05
   31204, 18010,  1.4190105E-01,  1.5421462E+05
   31207, 18011,  2.0806926E-01,  1.2875312E+05
   31208, 18011,  3.1150693E-01,  1.2875312E+05
   31209, 18009,  4.6634772E-03,  3.8617547E+05
   31217, 14061,  3.2632910E-02,  2.0480322E+05
   31218, 14061,  6.6585749E-02,  2.0480322E+05
   31219, 14061,  9.1822170E-02,  2.0480322E+05
   31221, 14115,  3.5364789E-01,  8.2053086E+04
   31222, 14115,  8.9786686E-02,  8.2053086E+04
   31226, 14025,  1.9028988E-01,  1.1517935E+05
   31227, 14025,  2.2734229E-01,  1.1517935E+05
   31228, 32015,  3.4281111E-01,  7.2985953E+04
   31229, 32015,  4.4370544E-01,  7.2985953E+04
   31230, 32044,  5.5241171E-02,  8.6684438E+04
   31231, 32055,  8.0300599E-02,  2.9148359E+05
   31232,  1003,  1.6298242E-01,  1.9755333E+05
   31237,  1006,  5.8665407E-01,  1.0042104E+05
   31239,  1002,  9.7951315E-02,  1.9882936E+05
   31240,  1010,  1.6460964E-01,  1.6681005E+05
   31241,  1002,  2.0074204E-01,  1.9882936E+05
   31242, 32052,  3.8007116E-01,  4.5366074E+04
   31243, 32038,  3.5138547E-02,  3.0542166E+05
   31244, 32038,  2.1335566E-02,  3.0542166E+05
   31245, 32038,  6.1138183E-02,  3.0542166E+05
   31249, 24046,  8.1282295E-02,  1.0654162E+05
   31250, 24046,  2.9011500E-01,  1.0654162E+05
   31251, 24028,  8.9344764E-03,  5.5502350E+05
   31253, 24028,  1.0717200E-01,  5.5502350E+05
   31254, 24028,  7.4847043E-02,  5.5502350E+05
   31255, 24055,  1.6796663E-01,  1.8256928E+05
   31256, 24055,  1.2526041E-01,  1.8256928E+05
   31257, 24030,  2.4266946E-01,  1.1375931E+05
   31258, 24030,  2.7680770E-01,  1.1375931E+05
   31259, 24011,  2.1095756E-01,  1.0238955E+05
   31260, 24011,  2.9200080E-01,  1.0238955E+05
   31261, 24011,  1.9082217E-01,  1.0238955E+05
   31262, 24011,  2.8112486E-03,  1.0238955E+05
   31263, 24011,  1.9051518E-01,  1.0238955E+05
   31265, 24024,  5.2815541E-03,  3.0514591E+05
   31267, 24002,  2.1788415E-01,  7.2989844E+04
   31268, 24002,  3.6135119E-01,  7.2989844E+04
   31271, 24036,  3.9398309E-02,  1.9437114E+05
   31272, 24013,  5.6517184E-02,  5.1444722E+05
   31273, 24013,  3.5751600E-02,  5.1444722E+05
   31274, 24013,  6.9237582E-02,  5.1444722E+05
   31275, 24013,  4.5040052E-02,  5.1444722E+05
   31277, 24040,  1.0371462E-01,  3.0269228E+05
   31278, 24040,  7.3510401E-02,  3.0269228E+05
   31281, 30123,  2.2644112E-03,  6.7343181E+05
   31282, 30123,  3.6340818E-02,  6.7343181E+05
   31283, 30123,  3.5552196E-02,  6.7343181E+05
   31284, 30123,  5.5716086E-02,  6.7343181E+05
   31286, 30152,  4.3353895E-03,  1.1023168E+05
   31287, 30152,  8.2450174E-03,  1.1023168E+05
   31288, 30152,  5.2295987E-02,  1.1023168E+05
   31289, 30152,  3.0254525E-01,  1.1023168E+05
   31398, 31065,  2.9874966E-01,  3.1096211E+04
   31399, 31057,  1.1100436E-01,  1.6543658E+05
   31400, 31096,  4.7372811E-02,  4.1522309E+05
   31401, 31096,  4.8819285E-02,  4.1522309E+05
   31402, 31096,  5.0657552E-02,  4.1522309E+05
   31403, 31096,  5.0934393E-02,  4.1522309E+05
   31404, 31096,  8.1618518E-02,  4.1522309E+05
   31407, 23007,  2.2486571E-02,  2.2951944E+05
   31415, 23003,  1.5893466E-03,  2.8321201E+04
   31552, 18015,  5.0214905E-02,  4.1985356E+05
   31556, 18010,  8.9278584E-03,  1.5421462E+05
   31557, 18010,  1.3651620E-01,  1.5421462E+05
   31562, 18009,  8.6542115E-02,  3.8617547E+05
   31570, 14061,  5.5099111E-02,  2.0480322E+05
   31571, 14061,  8.0816485E-02,  2.0480322E+05
   31578, 14025,  5.6031641E-02,  1.1517935E+05
   31579, 14025,  3.5048917E-01,  1.1517935E+05
   31582, 32015,  2.3228502E-01,  7.2985953E+04
   31584, 32055,  7.7603318E-02,  2.9148359E+05
   31585,  1003,  1.4530683E-02,  1.9755333E+05
   31586,  1008,  2.5561690E-01,  1.1890625E+05
   31587,  1008,  1.8159164E-01,  1.1890625E+05
   31588,  1008,  2.1083646E-01,  1.1890625E+05
   31589,  1006,  3.0216268E-01,  1.0042104E+05
   31590,  1007,  6.5802103E-01,  1.2318747E+05
   31591,  1002,  1.4531387E-01,  1.9882936E+05
   31592,  1002,  1.1872862E-01,  1.9882936E+05
   31593, 32052,  9.2329460E-01,  4.5366074E+04
   31594, 32052,  5.4208106E-01,  4.5366074E+04
   31595, 32052,  2.4211974E-01,  4.5366074E+04
   31596, 32052,  2.1194670E-01,  4.5366074E+04
   31597, 32038,  5.6167006E-02,  3.0542166E+05
   31598, 32038,  8.1709929E-02,  3.0542166E+05
   31599, 32038,  3.1962132E-04,  3.0542166E+05
   31600, 32038,  1.2818986E-03,  3.0542166E+05
   31604, 24028,  6.5378457E-02,  5.5502350E+05
   31605, 24028,  1.4555119E-01,  5.5502350E+05
   31606, 24035,  5.7536680E-01,  1.5112294E+05
   31607, 24009,  2.7030377E+00,  2.0587842E+04
   31608, 24004,  3.9174068E-01,  1.0816326E+05
   31609, 24004,  5.3578760E-02,  1.0816326E+05
   31610, 24030,  1.3099161E-01,  1.1375931E+05
   31611, 24030,  6.3479051E-02,  1.1375931E+05
   31612, 24011,  9.9703074E-02,  1.0238955E+05
   31615, 24024,  1.9069018E-02,  3.0514591E+05
   31616, 24024,  4.8117347E-02,  3.0514591E+05
   31617, 24024,  3.0921854E-02,  3.0514591E+05
   31618, 24024,  1.4238584E-02,  3.0514591E+05
   31620, 24002,  1.2433504E-01,  7.2989844E+04
   31621, 24002,  4.0326011E-01,  7.2989844E+04
   31624, 24036,  1.0762718E-01,  1.9437114E+05
   31625, 24013,  4.2218372E-02,  5.1444722E+05
   31626, 24013,  2.2260413E-02,  5.1444722E+05
   31627, 24013,  1.4087189E-02,  5.1444722E+05
   31628, 24013,  3.6633063E-02,  5.1444722E+05
   31630, 24040,  8.5872494E-02,  3.0269228E+05
   31631, 24040,  5.3640444E-02,  3.0269228E+05
   31632, 24040,  7.6999046E-02,  3.0269228E+05
   31633, 24040,  5.3286754E-02,  3.0269228E+05
   31636, 30123,  2.1230601E-02,  6.7343181E+05
   31637, 30123,  6.2729359E-02,  6.7343181E+05
   31638, 30123,  7.8959554E-02,  6.7343181E+05
   31639, 30123,  7.3936414E-03,  6.7343181E+05
   31641, 30152,  2.0260195E-01,  1.1023168E+05
   31642, 30152,  1.3580288E-01,  1.1023168E+05
   31751, 31065,  6.3823336E-01,  3.1096211E+04
   31752, 31057,  1.1396110E-01,  1.6543658E+05
   31757, 31096,  4.7999196E-02,  4.1522309E+05
   31905, 18015,  3.5338826E-03,  4.1985356E+05
   31909, 18010,  1.2553445E-01,  1.5421462E+05
   31915, 18009,  4.7372561E-02,  3.8617547E+05
   31916, 18009,  1.1302307E-01,  3.8617547E+05
   31917, 18009,  2.8941259E-02,  3.8617547E+05
   31921, 14061,  7.1434669E-02,  2.0480322E+05
   31932, 14081,  1.5283212E-01,  3.2528107E+04
   31933, 14081,  5.2486533E-01,  3.2528107E+04
   31935, 32055,  8.5253306E-03,  2.9148359E+05
   31936, 32055,  3.0881930E-02,  2.9148359E+05
   31937, 32055,  7.1229182E-02,  2.9148359E+05
   31939,  1008,  9.9607602E-02,  1.1890625E+05
   31940,  1008,  2.3656359E-02,  1.1890625E+05
   31941,  1008,  1.6711114E-02,  1.1890625E+05
   31942,  1007,  2.0056131E-01,  1.2318747E+05
   31943,  1007,  4.2283544E-01,  1.2318747E+05
   31944,  1009,  4.9902895E-01,  7.2919531E+04
   31945,  1002,  1.1289814E-01,  1.9882936E+05
   31946,  1002,  1.7715520E-01,  1.9882936E+05
   31947, 32024,  8.0160890E-03,  1.1610291E+05
   31948, 32024,  1.1345367E-02,  1.1610291E+05
   31949, 32038,  1.4209717E-02,  3.0542166E+05
   31951, 32038,  5.8975421E-02,  3.0542166E+05
   31957, 24028,  4.6536375E-02,  5.5502350E+05
   31958, 24028,  7.5959601E-02,  5.5502350E+05
   31959, 24035,  2.8067306E-01,  1.5112294E+05
   31960, 24035,  3.2152933E-01,  1.5112294E+05
   31961, 24004,  5.5418897E-02,  1.0816326E+05
   31962, 24004,  1.4205407E-01,  1.0816326E+05
   31963, 24030,  2.0134459E-01,  1.1375931E+05
   31964, 24030,  5.7958115E-02,  1.1375931E+05
   31965, 24030,  7.4780889E-02,  1.1375931E+05
   31966, 24030,  9.5324062E-02,  1.1375931E+05
   31968, 24024,  7.3167793E-02,  3.0514591E+05
   31970, 24024,  1.4700663E-02,  3.0514591E+05
   31971, 24010,  2.5122249E-02,  2.7188319E+05
   31973, 24002,  3.1251049E-01,  7.2989844E+04
   31977, 24013,  3.7740197E-02,  5.1444722E+05
   31978, 24013,  5.1756337E-02,  5.1444722E+05
   31979, 24013,  2.0404048E-02,  5.1444722E+05
   31981, 24013,  4.0402856E-02,  5.1444722E+05
   31982, 24040,  1.7898584E-02,  3.0269228E+05
   31983, 24040,  1.2513333E-02,  3.0269228E+05
   31984, 24040,  2.3431531E-03,  3.0269228E+05
   31985, 24016,  4.1349471E-02,  1.0231302E+05
   31986, 24016,  4.5534140E-01,  1.0231302E+05
   31987, 24016,  2.1134952E-01,  1.0231302E+05
   31988, 30123,  3.9084971E-02,  6.7343181E+05
   31989, 30123,  5.2833088E-02,  6.7343181E+05
   31990, 30123,  6.0023755E-02,  6.7343181E+05
   31991, 30123,  3.9923325E-02,  6.7343181E+05
   31992, 30123,  2.9570289E-02,  6.7343181E+05
   31993, 30133,  1.6328202E-01,  6.6528008E+04
   31994, 30152,  4.4626299E-01,  1.1023168E+05
   32104, 31061,  4.5050770E-02,  8.9425078E+04
   32105, 31061,  2.4022111E-01,  8.9425078E+04
   32106, 31061,  1.4268500E-01,  8.9425078E+04
   32107, 31061,  2.0612480E-01,  8.9425078E+04
   32108, 31061,  9.6604995E-02,  8.9425078E+04
   32110, 31096,  1.9117051E-03,  4.1522309E+05
   32258, 18015,  2.1161692E-02,  4.1985356E+05
   32260, 18016,  2.0480382E-03,  1.5785572E+05
   32262, 18016,  1.5421820E-01,  1.5785572E+05
   32263, 18010,  4.9356826E-02,  1.5421462E+05
   32268, 18009,  5.3223524E-02,  3.8617547E+05
   32269, 18009,  2.7604629E-03,  3.8617547E+05
   32270, 18009,  2.5719140E-02,  3.8617547E+05
   32271, 18009,  8.1619971E-02,  3.8617547E+05
   32272, 18009,  3.7594486E-02,  3.8617547E+05
   32273, 14061,  6.2879473E-02,  2.0480322E+05
   32274, 14061,  5.2860677E-02,  2.0480322E+05
   32280, 14061,  3.1317376E-02,  2.0480322E+05
   32281, 32031,  5.7804622E-02,  1.3271853E+05
   32282, 32031,  2.3006326E-01,  1.3271853E+05
   32283, 32031,  1.4211597E-01,  1.3271853E+05
   32284, 14041,  2.4856091E-01,  7.6080625E+04
   32285, 14041,  4.4954714E-01,  7.6080625E+04
   32286, 14041,  1.4110264E-01,  7.6080625E+04
   32288, 32055,  9.1728615E-03,  2.9148359E+05
   32289, 32055,  7.2366655E-02,  2.9148359E+05
   32290, 32055,  8.0556624E-02,  2.9148359E+05
   32291, 32055,  9.5557934E-03,  2.9148359E+05
   32295,  1007,  2.1449525E-02,  1.2318747E+05
   32296,  1004,  4.6627834E-01,  3.9668340E+04
   32297,  1009,  2.4933204E-01,  7.2919531E+04
   32298, 32024,  1.9662834E-03,  1.1610291E+05
   32299, 32024,  1.9662036E-01,  1.1610291E+05
   32300, 32024,  3.3061904E-01,  1.1610291E+05
   32301, 32024,  1.7001395E-01,  1.1610291E+05
   32302, 32038,  8.3328839E-03,  3.0542166E+05
   32303, 32054,  5.1812238E-01,  3.6400656E+04
   32304, 32038,  1.1314981E-01,  3.0542166E+05
   32308, 24001,  1.0730220E-01,  9.7264172E+04
   32309, 24021,  3.6533153E-01,  7.9964211E+04
   32310, 24021,  4.2507339E-02,  7.9964211E+04
   32311, 24028,  4.2274941E-02,  5.5502350E+05
   32312, 24028,  1.4324293E-02,  5.5502350E+05
   32313, 24004,  4.4607535E-01,  1.0816326E+05
   32314, 24004,  1.0124943E-01,  1.0816326E+05
   32315, 24004,  2.0287392E-01,  1.0816326E+05
   32316, 24004,  8.3833165E-02,  1.0816326E+05
   32319, 24052,  2.7130657E-01,  7.0266984E+04
   32320, 24052,  2.9225904E-01,  7.0266984E+04
   32321, 24052,  8.1999518E-02,  7.0266984E+04
   32324, 24010,  1.3041547E-03,  2.7188319E+05
   32326, 24010,  6.5935716E-02,  2.7188319E+05
   32327, 24010,  2.4491187E-02,  2.7188319E+05
   32331, 24013,  3.8491935E-02,  5.1444722E+05
   32332, 24013,  2.8370328E-02,  5.1444722E+05
   32333, 24013,  4.7107209E-02,  5.1444722E+05
   32334, 24013,  1.7650131E-03,  5.1444722E+05
   32335, 24040,  3.2343082E-02,  3.0269228E+05
   32338, 24016,  9.9143088E-02,  1.0231302E+05
   32339, 24016,  2.8531007E-02,  1.0231302E+05
   32341, 30123,  6.6293642E-02,  6.7343181E+05
   32342, 30123,  2.1574993E-02,  6.7343181E+05
   32343, 30123,  3.4760240E-02,  6.7343181E+05
   32345, 30123,  2.7373109E-02,  6.7343181E+05
   32346, 30133,  4.5534980E-01,  6.6528008E+04
   32347, 30133,  5.0512469E-01,  6.6528008E+04
   32611, 18016,  9.1994613E-02,  1.5785572E+05
   32612, 18016,  8.8553526E-02,  1.5785572E+05
   32613, 18016,  1.6866994E-01,  1.5785572E+05
   32614, 18016,  2.2944957E-02,  1.5785572E+05
   32615, 18016,  1.3566038E-01,  1.5785572E+05
   32620, 18009,  4.1853733E-02,  3.8617547E+05
   32621, 18009,  5.3220231E-02,  3.8617547E+05
   32625, 18009,  9.0838715E-02,  3.8617547E+05
   32626, 32049,  1.1895635E-01,  3.3031956E+05
   32632, 14061,  7.5570410E-03,  2.0480322E+05
   32633, 14061,  1.8933727E-01,  2.0480322E+05
   32634, 32031,  1.6133526E-01,  1.3271853E+05
   32635, 32031,  1.4710476E-01,  1.3271853E+05
   32637, 14041,  7.2546713E-03,  7.6080625E+04
   32638, 14041,  1.1718285E-01,  7.6080625E+04
   32639, 14041,  3.0770013E-01,  7.6080625E+04
   32640, 32046,  8.1270508E-02,  6.9696812E+04
   32641, 32055,  6.4302258E-02,  2.9148359E+05
   32642, 32055,  8.0553979E-02,  2.9148359E+05
   32643, 32055,  3.3253439E-02,  2.9148359E+05
   32644, 32055,  6.3862190E-02,  2.9148359E+05
   32649,  1004,  8.3997333E-01,  3.9668340E+04
   32650, 32025,  4.8090088E-01,  7.0834898E+04
   32651, 32035,  3.1388992E-01,  6.3577984E+04
   32652, 32035,  2.3935384E-01,  6.3577984E+04
   32653, 32035,  2.8847569E-01,  6.3577984E+04
   32654, 32054,  4.9427795E-01,  3.6400656E+04
   32655, 32054,  5.3684896E-01,  3.6400656E+04
   32656, 32054,  1.7074761E-01,  3.6400656E+04
   32657, 32038,  6.4395592E-02,  3.0542166E+05
   32659, 24001,  1.8973815E-01,  9.7264172E+04
   32660, 24001,  2.0325445E-01,  9.7264172E+04
   32661, 24001,  1.0364481E-01,  9.7264172E+04
   32662, 24001,  2.0655723E-01,  9.7264172E+04
   32663, 24021,  8.3628282E-02,  7.9964211E+04
   32664, 24028,  3.4688789E-02,  5.5502350E+05
   32665, 24028,  4.2117644E-02,  5.5502350E+05
   32666, 24035,  1.2073753E-01,  1.5112294E+05
   32667, 24004,  2.6123506E-01,  1.0816326E+05
   32668, 24004,  1.3111988E-01,  1.0816326E+05
   32672, 24008,  2.4070635E-01,  7.7351070E+04
   32673, 24052,  2.5177612E-03,  7.0266984E+04
   32679, 24010,  4.2546805E-02,  2.7188319E+05
   32680, 24010,  4.8212104E-02,  2.7188319E+05
   32683, 24058,  7.1842164E-02,  1.8395300E+05
   32684, 24058,  3.9749105E-02,  1.8395300E+05
   32686, 24013,  3.9399426E-02,  5.1444722E+05
   32688, 28021,  3.5796396E-02,  2.6795381E+05
   32691, 30123,  1.5476882E-02,  6.7343181E+05
   32693, 30123,  1.5823178E-02,  6.7343181E+05
   32694, 30123,  1.8697580E-02,  6.7343181E+05
   32695, 30123,  3.4475446E-02,  6.7343181E+05
   32696, 30123,  2.7609343E-02,  6.7343181E+05
   32699, 28038,  9.5605457E-01,  3.8904500E+04
   32700, 28038,  3.0981621E-02,  3.8904500E+04
   32963, 18016,  2.2529771E-03,  1.5785572E+05
   32964, 18016,  1.5334177E-01,  1.5785572E+05
   32965, 18016,  1.3607065E-01,  1.5785572E+05
   32966, 18016,  1.5907927E-01,  1.5785572E+05
   32967, 18001,  3.5594517E-01,  1.2903837E+05
   32968, 18001,  8.8263275E-03,  1.2903837E+05
   32973, 18009,  6.0056947E-02,  3.8617547E+05
   32974, 18009,  4.1471571E-03,  3.8617547E+05
   32979, 32049,  7.5492285E-02,  3.3031956E+05
   32985, 14061,  5.7798073E-02,  2.0480322E+05
   32986, 14061,  5.6214135E-02,  2.0480322E+05
   32988, 32031,  6.4673938E-02,  1.3271853E+05
   32989, 32031,  3.5830166E-02,  1.3271853E+05
   32992, 32046,  1.9077902E-01,  6.9696812E+04
   32993, 32046,  4.5904928E-01,  6.9696812E+04
   32994, 32046,  8.1251637E-04,  6.9696812E+04
   32996, 32055,  9.3270369E-02,  2.9148359E+05
   32997, 32055,  7.3155802E-04,  2.9148359E+05
   33000, 32012,  2.6262993E-01,  8.1438523E+04
   33001, 32008,  4.5701051E-01,  8.4358930E+04
   33002, 32008,  4.6253234E-01,  8.4358930E+04
   33003, 32025,  1.7183936E-01,  7.0834898E+04
   33005, 32053,  1.1062569E-01,  9.4370164E+04
   33006, 32053,  3.3257031E-01,  9.4370164E+04
   33007, 32035,  1.5008707E-01,  6.3577984E+04
   33010, 32038,  5.0749905E-02,  3.0542166E+05
   33011, 32038,  9.1973692E-02,  3.0542166E+05
   33012, 32038,  1.9022654E-03,  3.0542166E+05
   33014, 24001,  7.8307983E-04,  9.7264172E+04
   33015, 24001,  3.3830643E-01,  9.7264172E+04
   33016, 24028,  4.5211632E-02,  5.5502350E+05
   33017, 24028,  2.8092120E-02,  5.5502350E+05
   33018, 24028,  3.7288863E-02,  5.5502350E+05
   33020, 24051,  6.3092217E-02,  2.1963545E+05
   33021, 24051,  7.2340295E-02,  2.1963545E+05
   33022, 24051,  7.8935204E-03,  2.1963545E+05
   33023, 24008,  1.5235455E-02,  7.7351070E+04
   33024, 24008,  2.7657664E-01,  7.7351070E+04
   33025, 24008,  3.8689351E-01,  7.7351070E+04
   33030, 24010,  6.0964021E-04,  2.7188319E+05
   33031, 24010,  2.9512776E-02,  2.7188319E+05
   33032, 24010,  8.2344308E-02,  2.7188319E+05
   33033, 24010,  1.2059560E-01,  2.7188319E+05
   33034, 24010,  6.1817765E-02,  2.7188319E+05
   33036, 24058,  1.0779209E-01,  1.8395300E+05
   33037, 28028,  1.4143559E-01,  5.2724148E+04
   33039, 28004,  1.8943007E-01,  1.0730843E+05
   33041, 28021,  3.4032959E-02,  2.6795381E+05
   33044, 28021,  1.3418256E-02,  2.6795381E+05
   33046, 28012,  3.2402717E-02,  5.7630888E+05
   33047, 28012,  1.1243000E-02,  5.7630888E+05
   33051, 28003,  5.0185863E-02,  3.8706025E+05
   33052, 28003,  1.6328420E-01,  3.8706025E+05
   33053, 28003,  3.3062578E-03,  3.8706025E+05
   33316, 25009,  4.2558927E-03,  2.5615420E+05
   33317, 18016,  6.3212112E-02,  1.5785572E+05
   33318, 25009,  2.6481325E-02,  2.5615420E+05
   33319, 25009,  7.8059770E-02,  2.5615420E+05
   33320, 18001,  3.4522539E-01,  1.2903837E+05
   33327, 18009,  1.6422022E-02,  3.8617547E+05
   33332, 32049,  7.4586183E-02,  3.3031956E+05
   33337, 32049,  1.6176471E-02,  3.3031956E+05
   33338, 32049,  1.0232659E-01,  3.3031956E+05
   33342, 32031,  1.3655022E-01,  1.3271853E+05
   33343, 32031,  5.9811184E-03,  1.3271853E+05
   33346, 32046,  1.7204903E-01,  6.9696812E+04
   33347, 32020,  4.9234141E-02,  1.8094742E+05
   33349, 32055,  5.3773981E-02,  2.9148359E+05
   33350, 32055,  1.8460797E-02,  2.9148359E+05
   33351, 32012,  3.9308850E-04,  8.1438523E+04
   33352, 32017,  1.2424858E-01,  1.5263200E+05
   33353, 32012,  3.6613256E-01,  8.1438523E+04
   33354, 32036,  1.3801876E-01,  1.2995946E+05
   33355, 32036,  2.3393771E-01,  1.2995946E+05
   33356, 32036,  2.2344522E-01,  1.2995946E+05
   33357, 32036,  1.9948210E-01,  1.2995946E+05
   33358, 32053,  1.9254927E-01,  9.4370164E+04
   33359, 32053,  2.5092244E-01,  9.4370164E+04
   33362, 24025,  6.8228953E-02,  1.2171487E+05
   33363, 24025,  1.5723774E-01,  1.2171487E+05
   33368, 24022,  1.0661501E-01,  1.8223588E+05
   33369, 24028,  3.4986278E-03,  5.5502350E+05
   33370, 24028,  3.7888631E-02,  5.5502350E+05
   33371, 24051,  8.2890652E-02,  2.1963545E+05
   33372, 24056,  5.5771787E-02,  1.0457987E+05
   33374, 24051,  1.3368985E-01,  2.1963545E+05
   33375, 24051,  8.7850660E-02,  2.1963545E+05
   33376, 24008,  1.9482106E-01,  7.7351070E+04
   33378, 24017,  5.5233307E-02,  3.5378462E+05
   33379, 24008,  2.5892255E-01,  7.7351070E+04
   33383, 24010,  4.1668016E-02,  2.7188319E+05
   33384, 24010,  5.8053397E-02,  2.7188319E+05
