LATC,LONC,SCC,ANNCO,ANNNOX,ANNPM10,ANNPM25,ANNSO2,ANNVOC,Capa,STKHGT,STKDIAM,STKTEMP,STKFLOW,STKVEL,F,H efectiva
20.794622,-103.4937,30501401,1.482661,176.4892,35.41602,33.9813,87.21156,6.089843,2,98.4,3.7392,986,648.33,59,137.6,452.8
20.794622,-103.4937,30501401,1.962503,233.6073,46.8779,44.97885,115.4363,8.060732,2,134,5.1496,973,1181.83,56.7,246.1,554.1
20.636035,-103.0488,30501101,,,5.830343,3.239031,,,3,32.8,1.968,80.6,89.8,29.5,5.7,156.6
20.636035,-103.0488,30199999,,,,,,10.24697,4,46.1,2.0992,202,85.48,24.7,2.3,122.1
19.645,-98.93333,30101401,1.060533,4.242134,0.2121067,0.05302667,9.035745,54.35778,4,27.9,2.6896,127,81.25,14.3,4,138.9
19.630553,-98.90684,10100201,55.61652,111.233,15.03706,15.03706,0.2059871,17.30292,2,32.8,13.612,710,3484.42,23.9,446.2,635.8
19.630553,-98.90684,10100604,464.2134,1519.333,42.00026,42.00026,3.31581,30.39493,2,138,12.496,269,8247.36,67.2,52.8,349.3
19.630553,-98.90684,10100604,464.2134,1519.333,42.00026,42.00026,3.31581,30.39493,2,146,12.792,253,8641.6,67.2,97.5,421.4
19.630553,-98.90684,10100604,464.2134,1519.333,42.00026,42.00026,3.31581,30.39493,2,146,12.792,278,8641.6,67.2,31.6,303.5
19.630553,-98.90684,10100604,464.2134,1519.333,42.00026,42.00026,3.31581,30.39493,3,183,10.496,291,7378.78,85.3,2.2,163.1
19.982112,-99.1484,30501601,2.304271,27.36906,46.97718,32.33543,0.0921532,1.504434,4,91.8,1.968,266,112.74,37.1,0.8,104.8
19.982112,-99.1484,30501601,4.042946,48.12999,66.83624,46.23461,0.04332082,2.6472,4,91.8,1.968,266,112.74,37.1,0.8,104.8
19.982112,-99.1484,30500606,47.04002,496.1441,134.8246,90.57883,746.2856,12.1036,2,141,7.7736,212,2132.69,44.9,50.7,346.1
19.982112,-99.1484,30500610,,,14.98052,10.06431,,,3,49.2,4.264,150,546.13,38.2,23.3,249
19.982112,-99.1484,30500617,,,14.98052,10.06431,,,3,47.8,3.608,167,261.91,25.6,9.8,190
19.982112,-99.1484,30500606,47.04002,496.1441,134.8246,90.57883,746.2856,12.1036,2,229,13.021,194,5066.99,38,148.3,503.3
19.584444,-99.25722,33000101,2.103209,8.412838,0.4206419,0.1051605,17.91934,33.61718,4,36.6,2.9356,247,239.21,35.3,3.1,131
19.565467,-99.26367,30500101,2.380992,9.523967,0.7963095,0.2919096,20.28605,0.2646869,4,36.1,2.7388,266,259.42,44,1.9,112.4
19.565467,-99.26367,30899901,0.3306933,1.322773,0.06613866,0.01653467,2.817507,24.48872,3,36.2,2.0008,148,104.05,33.1,4.5,146.3
19.565467,-99.26367,31499901,2.666711,3.174656,0.2412738,0.2412738,0.01904793,0.1746061,4,29.8,1.804,141,37.06,14.5,1.7,106.5
19.563333,-99.24111,30799901,,,,,,4.440709,3,41,3.9032,145,323,27,14.3,211.2
19.584722,-99.25,31399901,0.006412805,0.04634997,2.248714,1.677566,0.001146051,0.7045397,4,37.3,1.7056,122,60.33,26.4,3.1,130.7
19.565467,-99.26367,32099901,0.4809603,3.476248,0.07523934,0.07523934,0.0859538,0.1333355,4,24,1.7056,113,49.54,21.7,2.7,121
19.567222,-99.24222,31499901,0.003206402,0.02317499,0.000501596,0.000351117,0.000573025,1.937484,4,29.8,1.804,141,37.06,14.5,1.7,106.5
19.558333,-99.26166,30900199,0.04168323,0.3012748,0.006520743,0.006520743,0.00744933,38.74968,4,29.5,2.0992,178,86.33,24.9,2.9,126.4
19.575,-99.25972,31499901,0.003206402,0.02317499,0.000501596,0.000501596,0.000573025,1.409079,4,29.8,1.804,141,37.06,14.5,1.7,106.5
19.578611,-99.27555,30501101,,,5.820202,3.608525,,,3,32.8,1.968,80.6,89.8,29.5,5.7,156.6
19.580555,-99.26666,36000101,,,,,,2.645546,3,39.9,2.0008,80.6,123.75,39.4,7.9,175.3
19.5625,-99.26111,31499901,0.04168323,0.3012748,12.69862,8.911303,0.00744933,7.40753,4,29.8,1.804,141,37.06,14.5,1.7,106.5
19.569444,-99.23611,30799901,,,,,,1.937484,3,41,3.9032,145,323,27,14.3,211.2
19.563888,-99.24305,30500801,0.003206402,0.02317499,0.000501596,0.000501596,0.000573025,1.361931,3,32.2,1.8532,141,117.31,43.5,5.3,152.9
19.5625,-99.26666,30701201,,,,,,8.333471,4,48.4,2.5912,99.6,61.92,11.7,3.6,140.2
19.575,-99.25972,31499901,0.009619207,0.06952496,0.001504787,0.001504787,0.001719076,3.698833,4,29.8,1.804,141,37.06,14.5,1.7,106.5
19.564444,-99.24722,30701201,0.009619207,0.06952496,0.001504787,0.001504787,0.001719076,31.70428,4,48.4,2.5912,99.6,61.92,11.7,3.6,140.2
19.563888,-99.26388,30701201,12.82561,92.69995,2.645546,1.881304,2.292101,3.555614,4,48.4,2.5912,99.6,61.92,11.7,3.6,140.2
19.566666,-99.24083,30400201,0.003206402,0.02317499,1.455051,1.26096,0.000573025,1.937484,4,44.3,3.362,269,395.42,44.5,2.5,125.1
19.569444,-99.2625,30701201,,,0.1322773,0.06349312,,5.084776,4,48.4,2.5912,99.6,61.92,11.7,3.6,140.2
19.568055,-99.26527,30799901,,,,,,11.84189,3,41,3.9032,145,323,27,14.3,211.2
19.565467,-99.26367,30400301,0.02469882,0.1298434,136.7083,118.4764,0.6426027,73.85996,3,43.6,3.4112,179,468.83,51.3,15.9,219.1
19.565467,-99.26367,30899901,0.396832,1.587328,3.174656,1.767528,16.86536,0.01997388,3,36.2,2.0008,148,104.05,33.1,4.5,146.3
19.55,-99.23333,30199901,0.08437901,0.609868,0.01319988,0.01319988,0.01507961,1.808892,4,46.1,2.0992,202,85.48,24.7,2.3,122.1
19.565467,-99.26367,30701201,0.4542403,3.283123,0.07105938,0.04974157,0.08117859,0.125928,4,48.4,2.5912,99.6,61.92,11.7,3.6,140.2
19.530555,-99.26305,33000101,1.617906,7.341361,3.097117,2.051508,11.53693,0.2246037,4,36.6,2.9356,247,239.21,35.3,3.1,131
19.566666,-99.25,31499901,0.1818375,1.314271,0.02844586,0.02844586,0.0324967,0.05041039,4,29.8,1.804,141,37.06,14.5,1.7,106.5
19.566666,-99.25,30701201,0.08267333,0.9094066,0.5484287,0.3572053,9.864581,0.02653814,4,48.4,2.5912,99.6,61.92,11.7,3.6,140.2
19.565467,-99.26367,30799901,,,,,,1.323435,3,41,3.9032,145,323,27,14.3,211.2
19.808919,-99.85282,30801001,,,,,,135.8764,4,29.3,0.6888,110,7.57,20.3,0.4,70
19.626127,-99.09656,30501101,,,3.96832,2.460358,,,3,32.8,1.968,80.6,89.8,29.5,5.7,156.6
19.6375,-99.11666,30501101,,,3.571488,2.214322,,,3,32.8,1.968,80.6,89.8,29.5,5.7,156.6
19.626127,-99.09656,30900199,,,,,,3.698833,4,29.5,2.0992,178,86.33,24.9,2.9,126.4
19.616666,-99.08333,36000101,0.000961921,0.006952496,0.000150479,0.000105335,0.000171908,1.349229,3,39.9,2.0008,80.6,123.75,39.4,7.9,175.3
19.681289,-99.16762,30800801,,,,,,5.566671,4,25.5,1.7056,128,81.09,35.5,4,137.8
19.681289,-99.16762,30102601,5.056676,6.019853,0.4575088,0.4575088,0.03611912,0.3310919,4,47.9,2.0008,190,81.68,26,2.5,125.6
19.681289,-99.16762,30102601,0.06285289,0.2514116,0.01257058,0.003142645,0.5355067,8.181886,4,47.9,2.0008,190,81.68,26,2.5,125.6
19.681289,-99.16762,30299901,0.1587328,0.6349311,1.190496,0.4100476,6.746143,0.00798955,3,49.1,1.8532,157,97.23,36,3.9,144.4
19.681289,-99.16762,30900199,7.873096,9.372734,0.7123278,0.7123278,0.0562364,0.5155004,4,29.5,2.0992,178,86.33,24.9,2.9,126.4
19.681289,-99.16762,30201901,0.2380992,2.619091,1.579475,1.028751,28.40999,0.07642984,3,34.9,1.804,112,86.1,33.7,4.7,147.6
19.681289,-99.16762,30400301,0.612702,0.7294071,0.05543494,0.05543494,0.004376443,1.418006,3,43.6,3.4112,179,468.83,51.3,15.9,219.1
19.681289,-99.16762,30113201,0.08730303,0.3492121,0.5687925,0.3188551,3.710379,0.004394253,3,77.7,6.4944,257,418.86,12.6,4.2,156
19.681289,-99.16762,30106001,3.164497,3.767258,0.2863116,0.2863116,0.02260355,0.2071992,4,47.2,1.5088,139,29.85,16.7,1.4,105.4
19.681289,-99.16762,30700701,,,,,,10.18535,3,48.2,3.4112,176,370.96,40.6,12.9,206.7
19.681289,-99.16762,30102601,0.1793284,0.7173135,0.2160118,0.1406939,7.621456,0.009026194,4,47.9,2.0008,190,81.68,26,2.5,125.6
19.681289,-99.16762,30107001,5.935691,7.066298,0.5370387,0.5370387,0.04239779,0.3886464,4,43.2,1.6564,158,34.81,16.2,1.4,104.8
19.681289,-99.16762,30101001,0.2380992,0.9523968,0.04761983,0.01190496,2.028605,0.02646869,4,43,1.5088,185,28.44,15.9,0.9,92.5
19.681289,-99.16762,30799901,0.1746061,0.6984243,1.251343,0.9698049,7.420758,0.008788506,3,41,3.9032,145,323,27,14.3,211.2
19.681289,-99.16762,30106001,0.01587328,0.06349312,2.730204,1.47339,0.1352403,0.001764579,4,47.2,1.5088,139,29.85,16.7,1.4,105.4
19.681289,-99.16762,30201901,0.1587328,0.6349311,0.1912032,0.1245354,6.746143,0.00798955,3,34.9,1.804,112,86.1,33.7,4.7,147.6
19.681289,-99.16762,30899901,0.8497078,3.398831,0.1699416,0.04248539,7.239511,65.13081,3,36.2,2.0008,148,104.05,33.1,4.5,146.3
19.681289,-99.16762,31400901,0.003206402,0.02317499,0.000501596,0.000501596,0.000573025,31.88042,7,20.9,1.7056,291,37.7,16.5,0,24.9
19.681289,-99.16762,30200701,4.248959,5.058285,0.3844296,0.3844296,0.03034971,0.2782057,3,63.8,2.6896,138,249.9,44,11.6,204.7
19.681289,-99.16762,30700701,0.03174656,0.1269862,0.006349312,0.001587328,0.2704807,2.163422,3,48.2,3.4112,176,370.96,40.6,12.9,206.7
19.681289,-99.16762,30801001,,,,,,1.12995,4,29.3,0.6888,110,7.57,20.3,0.4,70
19.665277,-99.18388,30799901,0.1587328,0.6349311,0.1912032,0.1245354,6.746143,0.00798955,3,41,3.9032,145,323,27,14.3,211.2
19.681289,-99.16762,30299901,0.5396914,2.158766,0.1079383,0.02698457,4.598171,0.0599957,4,39.3,1.8532,314,66.35,24.6,0.5,76.3
19.681289,-99.16762,33000101,0.246893,1.784474,0.03862286,0.03862286,0.04412295,0.06844558,4,36.6,2.9356,247,239.21,35.3,3.1,131
19.681289,-99.16762,30299901,0.4809603,3.476248,0.07523934,0.07523934,0.0859538,0.1333355,3,49.1,1.8532,157,97.23,36,3.9,144.4
19.681289,-99.16762,30801001,6.772757,8.062805,0.6127732,0.6127732,0.04837683,0.4434543,4,29.3,0.6888,110,7.57,20.3,0.4,70
19.681289,-99.16762,30801001,4.182292,4.978919,0.3783978,0.3783978,0.02987351,115.1143,4,29.3,0.6888,110,7.57,20.3,0.4,70
19.666666,-99.18333,33000101,0.396832,1.587328,0.6807312,0.4500759,12.82005,0.02721606,4,36.6,2.9356,247,239.21,35.3,3.1,131
19.681289,-99.16762,30299901,2.584216,3.076448,0.23381,0.23381,0.01845869,592.9744,3,49.1,1.8532,157,97.23,36,3.9,144.4
19.681289,-99.16762,30799901,0.4384464,1.753786,6.857297,5.407317,18.63397,0.02206847,3,41,3.9032,145,323,27,14.3,211.2
19.681289,-99.16762,30400301,,,0.2425084,0.180919,,2.370806,3,43.6,3.4112,179,468.83,51.3,15.9,219.1
19.681289,-99.16762,33000101,0.3141586,1.256635,0.3784229,0.2464763,13.35174,0.01581265,4,36.6,2.9356,247,239.21,35.3,3.1,131
19.681289,-99.16762,30299901,0.06613866,0.2645546,0.07966799,0.05188975,2.810893,0.003328979,4,39.3,1.8532,314,66.35,24.6,0.5,76.3
19.256356,-98.84064,33000101,1.81749,19.9924,12.05666,7.852802,216.863,0.5834144,4,36.6,2.9356,247,239.21,35.3,3.1,131
19.256356,-98.84064,30501401,26.66711,31.74656,2.412738,2.412738,0.1904793,1.746061,3,78.2,3.4112,332,405.58,44.4,5.2,165.7
19.256356,-98.84064,30400101,0.05555648,0.6111212,0.3685441,0.240042,6.628999,0.01783363,4,46.2,2.8372,335,192.85,30.5,2.6,127.4
19.280277,-98.89194,30900199,0.003206402,0.02317499,1.719605,1.490241,0.000573025,0.8806746,4,29.5,2.0992,178,86.33,24.9,2.9,126.4
19.256356,-98.84064,30203001,0.3809587,1.523835,2.730204,0.9478325,16.19074,0.01917492,3,58.4,3.2964,205,392.46,46,10.2,195.2
19.256356,-98.84064,30400701,0.003206402,0.02317499,2.97624,2.220346,0.000573025,0.000888904,3,39.3,2.6896,158,190.83,33.6,7.7,173.6
19.256356,-98.84064,30900199,0.003206402,0.02317499,1.98416,1.392392,0.000573025,0.5284048,4,29.5,2.0992,178,86.33,24.9,2.9,126.4
19.256356,-98.84064,30200701,0.1587328,0.6349311,24.96734,7.132393,1.352403,0.01764579,3,63.8,2.6896,138,249.9,44,11.6,204.7
19.256356,-98.84064,30799901,,,,,,3.369765,3,41,3.9032,145,323,27,14.3,211.2
19.256356,-98.84064,30400701,0.09523967,0.3809587,0.1147219,0.07472124,4.047686,0.00479373,3,39.3,2.6896,158,190.83,33.6,7.7,173.6
19.256356,-98.84064,30203001,0.05092677,0.5601944,0.3378321,0.2200385,6.076582,0.01634749,3,58.4,3.2964,205,392.46,46,10.2,195.2
19.403744,-98.88463,30499901,3.556435,25.70492,1.056367,0.8227923,0.6355807,0.9859422,4,41.3,2.0992,242,124.87,36.1,1.8,112.7
19.403744,-98.88463,30499901,0.1757278,0.05164107,1.59685,1.228035,0.5329009,0.5573426,4,41.3,2.0992,242,124.87,36.1,1.8,112.7
19.403744,-98.88463,30400301,0.006061252,0.04380905,1.190496,1.031605,0.001083224,0.001680347,3,43.6,3.4112,179,468.83,51.3,15.9,219.1
19.403744,-98.88463,30201201,0.1587328,0.6349311,1.137585,0.3949302,6.746143,0.00798955,2,95,4.9528,197,1455.95,75.6,41.3,312
19.41579,-98.94397,30500101,0.01282561,0.09269994,21.82576,13.53213,0.002292102,0.003555615,4,36.1,2.7388,266,259.42,44,1.9,112.4
19.41579,-98.94397,30700701,0.2380992,0.9523968,1.706378,1.544655,10.11922,0.01198433,3,48.2,3.4112,176,370.96,40.6,12.9,206.7
19.551388,-99.05055,30199901,11.32793,13.48563,1.024908,1.024908,0.08091376,2.158325,4,46.1,2.0992,202,85.48,24.7,2.3,122.1
19.529166,-99.06638,30499901,0.03386299,0.001058219,2.85719,2.445085,0.106351,0.111113,4,41.3,2.0992,242,124.87,36.1,1.8,112.7
19.57095,-99.03941,30200701,0.3174656,3.492121,2.105966,1.371668,37.87999,0.1019064,3,63.8,2.6896,138,249.9,44,11.6,204.7
19.543888,-99.05416,30500801,16.04136,19.09685,3.04789,2.441209,0.1145811,1.571455,3,32.2,1.8532,141,117.31,43.5,5.3,152.9
19.524444,-99.075,30101801,0.1923841,1.390499,0.03009574,0.03009574,0.03438152,13.5594,4,53.7,1.7056,191,68.95,30.2,2.1,120.9
19.55,-99.05,30500801,15.43181,18.3712,2.248714,1.924763,0.1102272,1.010416,3,32.2,1.8532,141,117.31,43.5,5.3,152.9
19.530555,-99.06888,31401501,2.986716,3.555614,0.2702267,0.2702267,0.02133369,24.65889,7,4,0.492,94.1,0.73,3.9,0,30.1
19.5225,-99.07444,30501401,7.697905,9.164173,1.102311,0.9156274,0.05498504,0.5040295,3,78.2,3.4112,332,405.58,44.4,5.2,165.7
19.509722,-99.67194,30107001,35.55614,42.32874,3.216985,3.216985,0.2539725,2.328081,4,43.2,1.6564,158,34.81,16.2,1.4,104.8
19.513888,-99.08333,30199901,53.68972,63.91633,4.857641,4.857641,0.383498,3.515398,4,46.1,2.0992,202,85.48,24.7,2.3,122.1
19.56,-99.04111,30103501,4.789485,5.701768,1.734943,1.2143,0.03421061,162.673,3,65.6,3.936,368,478.91,39.4,11.4,204.3
19.557222,-99.04055,30199901,1.617805,1.925958,0.1463728,0.1463728,0.01155575,0.1059277,4,46.1,2.0992,202,85.48,24.7,2.3,122.1
19.56,-99.04111,30107001,1.066684,1.269862,0.09650953,0.09650953,0.007619174,0.06984243,4,43.2,1.6564,158,34.81,16.2,1.4,104.8
19.57095,-99.03941,30107001,0.1587328,0.6349311,0.03174656,0.00793664,1.352403,0.01764579,4,43.2,1.6564,158,34.81,16.2,1.4,104.8
19.509444,-99.08277,30107001,3.733395,4.444518,0.3377834,0.3377834,0.02666711,0.2444485,4,43.2,1.6564,158,34.81,16.2,1.4,104.8
19.546666,-99.07916,30799901,11.0281,13.12868,0.99778,0.99778,0.07877211,0.7220777,3,41,3.9032,145,323,27,14.3,211.2
19.525,-99.07222,30701201,0.4761984,5.238182,3.158949,2.057503,56.81999,0.1528597,4,48.4,2.5912,99.6,61.92,11.7,3.6,140.2
19.575,-99.03333,30701201,88.89036,105.8219,8.042461,8.042461,0.6349311,5.820202,4,48.4,2.5912,99.6,61.92,11.7,3.6,140.2
19.57095,-99.03941,30102601,47.61983,190.4793,9.523967,2.380992,405.721,5.293738,4,47.9,2.0008,190,81.68,26,2.5,125.6
19.543611,-99.05305,30400301,0.09312323,0.002910101,45.75737,39.57074,0.2924652,242.5378,3,43.6,3.4112,179,468.83,51.3,15.9,219.1
19.57095,-99.03941,30400701,,,21.42893,15.03784,,2.289754,3,39.3,2.6896,158,190.83,33.6,7.7,173.6
19.609722,-99.06,30199901,0.4299064,5.117933,0.7776898,0.5988754,0.0307076,3.238705,4,46.1,2.0992,202,85.48,24.7,2.3,122.1
19.57095,-99.03941,30400101,4.982739,5.931832,0.4508192,0.4508192,0.03559099,26.46483,4,46.2,2.8372,335,192.85,30.5,2.6,127.4
19.57095,-99.03941,30899901,2.710888,3.227247,0.2452708,0.2452708,0.01936349,0.1774986,3,36.2,2.0008,148,104.05,33.1,4.5,146.3
19.526111,-99.07444,30201901,0.3174656,3.492121,2.105966,1.371668,37.87999,0.1019064,3,34.9,1.804,112,86.1,33.7,4.7,147.6
19.57095,-99.03941,30101401,,,,,,2.3132,4,27.9,2.6896,127,81.25,14.3,4,138.9
19.57095,-99.03941,30500601,120.2631,143.1703,186.2366,182.621,0.8590219,7.874367,1,196,9.84,620,4564.62,60,459.3,691.6
19.508333,-99.05194,31499901,13.59992,16.19038,1.230469,1.230469,0.09714226,22.06606,4,29.8,1.804,141,37.06,14.5,1.7,106.5
19.516388,-99.08388,30900199,1.653361,1.968287,0.1495898,0.1495898,0.01180972,0.1082558,4,29.5,2.0992,178,86.33,24.9,2.9,126.4
19.524166,-99.07416,30499901,0.1746061,0.6984243,0.8377564,0.7045208,1.487644,0.01941037,4,41.3,2.0992,242,124.87,36.1,1.8,112.7
19.57095,-99.03941,30105001,2.973938,21.4948,0.883348,0.5514447,0.531481,0.8244581,7,36.2,0.1968,103,,2.2,0,23.8
19.523611,-99.07083,30199901,0.07936639,0.8730303,0.7963095,0.4886188,9.469998,0.02547661,4,46.1,2.0992,202,85.48,24.7,2.3,122.1
19.6,-99.05,30400201,0.7000116,2.800046,0.1400023,0.03500058,5.964099,0.07781795,4,44.3,3.362,269,395.42,44.5,2.5,125.1
19.519444,-99.07222,30400701,0.1653467,0.6613866,1.706378,1.435971,7.027233,0.008322448,3,39.3,2.6896,158,190.83,33.6,7.7,173.6
19.57095,-99.03941,30799901,5.095323,20.38129,6.137621,3.997586,216.5512,0.2564646,3,41,3.9032,145,323,27,14.3,211.2
19.523611,-99.08277,30199901,1.06351,4.254039,0.2127019,0.05317548,9.061103,0.1182268,4,46.1,2.0992,202,85.48,24.7,2.3,122.1
19.524444,-99.07,30400301,0.06772599,0.002116437,3.571488,3.032995,0.2127019,0.2222259,3,43.6,3.4112,179,468.83,51.3,15.9,219.1
19.5475,-99.05027,30199901,0.009404601,0.01119595,0.000850892,0.000850892,6.72E-05,166.4936,4,46.1,2.0992,202,85.48,24.7,2.3,122.1
19.559722,-99.03333,30500801,2.458165,2.926387,0.2224054,0.2224054,0.01755832,0.1609513,3,32.2,1.8532,141,117.31,43.5,5.3,152.9
19.602777,-99.05972,30101401,,,,,,3.378583,4,27.9,2.6896,127,81.25,14.3,4,138.9
19.552777,-99.05,31399901,0.2844492,0.3386299,0.02573588,0.02573588,0.00203178,10.74423,4,37.3,1.7056,122,60.33,26.4,3.1,130.7
19.561111,-99.05833,30400701,6.26392,7.457047,2.436107,2.186858,0.04474229,0.4101376,3,39.3,2.6896,158,190.83,33.6,7.7,173.6
19.524444,-99.07222,30400701,0.1428595,0.571438,0.1720829,0.1120819,6.071529,0.1761349,3,39.3,2.6896,158,190.83,33.6,7.7,173.6
19.57095,-99.03941,30199901,19.98826,23.79555,1.808462,1.808462,0.1427733,1.308755,4,46.1,2.0992,202,85.48,24.7,2.3,122.1
19.57095,-99.03941,31499901,0.1663588,1.202396,0.02602445,0.02602445,0.02973047,0.04611928,4,29.8,1.804,141,37.06,14.5,1.7,106.5
19.57095,-99.03941,30101801,10.21002,12.15479,0.9237638,0.9237638,0.07292872,0.6685133,4,53.7,1.7056,191,68.95,30.2,2.1,120.9
19.511666,-99.0825,30101401,0.006904876,0.02761951,0.001380975,0.000345244,0.05882955,38.26122,4,27.9,2.6896,127,81.25,14.3,4,138.9
19.526388,-99.06805,31299901,1.218663,1.450789,0.11026,0.11026,0.008704737,0.07979342,4,30.5,1.9024,163,65.36,23,2.5,120.9
19.526666,-99.07166,30101401,0.00793664,0.03174656,1.014126,0.5471678,0.06762017,1.694925,4,27.9,2.6896,127,81.25,14.3,4,138.9
19.527222,-99.06388,30199901,0.06349312,0.6984243,0.4211933,0.2743337,7.575998,0.02038129,4,46.1,2.0992,202,85.48,24.7,2.3,122.1
19.522777,-99.07611,30799901,0.003206402,0.02317499,0.000501596,0.000501596,0.000573025,4.403373,3,41,3.9032,145,323,27,14.3,211.2
19.530555,-99.06388,30400701,1.261618,1.501926,0.1141464,0.1141464,0.009011556,0.08260594,3,39.3,2.6896,158,190.83,33.6,7.7,173.6
19.531666,-99.07222,30400701,0.1653467,0.6613866,0.19917,0.1297244,7.027233,0.008322448,3,39.3,2.6896,158,190.83,33.6,7.7,173.6
19.531666,-99.07222,30900199,0.1653467,0.6613866,0.19917,0.1297244,7.027233,0.008322448,4,29.5,2.0992,178,86.33,24.9,2.9,126.4
19.57095,-99.03941,30400701,0.1825427,0.7301708,1.251343,1.037148,7.758065,0.009187982,3,39.3,2.6896,158,190.83,33.6,7.7,173.6
19.523611,-99.07638,30400701,0.1428595,0.571438,0.1720829,0.1120819,6.071529,0.007190595,3,39.3,2.6896,158,190.83,33.6,7.7,173.6
19.522222,-99.07555,30900199,0.396832,1.587328,2.730204,1.991548,16.86536,0.01997388,4,29.5,2.0992,178,86.33,24.9,2.9,126.4
19.526944,-99.06777,30102001,,,,,,5.291093,4,33.9,1.6564,159,33.71,15.6,1.3,100.8
19.525833,-99.07083,30299901,0.5555648,2.222259,0.111113,0.02777824,4.733412,0.06176028,3,49.1,1.8532,157,97.23,36,3.9,144.4
19.522777,-99.08444,30701201,0.0396832,0.1587328,0.7963095,0.6299408,1.686536,7.539807,4,48.4,2.5912,99.6,61.92,11.7,3.6,140.2
19.57095,-99.03941,30106001,0.347056,1.388224,0.0694112,0.0173528,2.956917,0.03858106,4,47.2,1.5088,139,29.85,16.7,1.4,105.4
19.57095,-99.03941,50100505,1.355244,1.613386,0.1226173,0.1226173,0.009680314,0.3499838,3,39.3,1.476,1250,67.35,39.4,19.7,233.2
19.539722,-99.05777,30103301,1.833582,2.305475,0.1706764,0.1641287,0.3846961,3.338351,4,59.7,2.3452,333,133.04,30.8,1.7,116.8
19.521666,-99.06944,30300901,0.2180354,1.575899,0.0341085,0.0341085,0.03896572,0.06044545,3,89.9,6.0024,268,812.12,28.7,5.4,171.5
19.513333,-99.0875,30199901,4.533408,5.396915,6.23908,3.55778,0.03238149,5.762747,4,46.1,2.0992,202,85.48,24.7,2.3,122.1
19.57095,-99.03941,30106001,0.2137602,1.544999,0.03343971,0.03343971,0.03820169,0.05926024,4,47.2,1.5088,139,29.85,16.7,1.4,105.4
19.523611,-99.08333,30400701,0.2063526,0.8254105,1.47886,1.228153,8.769986,0.01038642,3,39.3,2.6896,158,190.83,33.6,7.7,173.6
19.57095,-99.03941,30799901,59.9991,71.4275,5.42849,5.42849,0.428565,3.928512,3,82,4.92,404,513.21,27,17.8,239
19.57095,-99.03941,30106001,1.898168,2.259723,0.171739,0.171739,0.01355834,0.1242848,4,47.2,1.5088,139,29.85,16.7,1.4,105.4
19.531388,-99.075,30501501,,,19.37144,11.8381,,,4,32.8,1.968,359,134.69,44.3,2.8,125.9
19.524166,-99.07083,30200701,0.5555648,2.222259,3.306933,1.189509,23.6115,0.02796343,3,63.8,2.6896,138,249.9,44,11.6,204.7
19.525,-99.06888,30900199,0.9523968,3.809587,6.597993,5.471216,40.47686,0.0479373,4,29.5,2.0992,178,86.33,24.9,2.9,126.4
19.57095,-99.03941,30900199,,,0.682551,0.5915442,,21.84073,4,29.5,2.0992,178,86.33,24.9,2.9,126.4
19.57095,-99.03941,30400701,0.1653467,0.6613866,0.19917,0.1297244,7.027233,0.008322448,3,39.3,2.6896,158,190.83,33.6,7.7,173.6
19.57095,-99.03941,30400701,,,9.281459,8.043931,,,3,39.3,2.6896,158,190.83,33.6,7.7,173.6
19.529166,-99.06861,30400701,0.1587328,0.6349311,0.1912032,0.1245354,6.746143,0.00798955,3,39.3,2.6896,158,190.83,33.6,7.7,173.6
19.57095,-99.03941,30101401,0.0396832,0.1587328,0.00793664,0.00198416,0.3381009,257.1489,4,27.9,2.6896,127,81.25,14.3,4,138.9
19.558333,-99.04166,30400701,8.000133,9.523967,0.7238215,0.7238215,0.0571438,0.5238182,3,39.3,2.6896,158,190.83,33.6,7.7,173.6
19.527222,-99.07416,33000101,1.666694,18.33364,11.05632,7.201259,198.87,73.81075,4,36.6,2.9356,247,239.21,35.3,3.1,131
19.57095,-99.03941,30400701,16.16222,19.24073,1.462296,1.462296,0.1154444,1.05824,3,39.3,2.6896,158,190.83,33.6,7.7,173.6
19.57095,-99.03941,30900199,0.9629789,1.146403,0.08712666,0.08712666,0.006878421,3.071038,4,29.5,2.0992,178,86.33,24.9,2.9,126.4
19.57095,-99.03941,10301003,0.222551,1.608537,0.03481492,0.02437044,0.03977273,0.06169732,3,39.3,1.476,1250,67.35,39.4,19.7,233.2
19.544444,-99.04166,31499901,,,2.388928,1.782216,,,4,29.8,1.804,141,37.06,14.5,1.7,106.5
19.524444,-99.07222,33000101,1.690504,6.762017,11.94464,8.279515,71.84643,0.396832,4,36.6,2.9356,247,239.21,35.3,3.1,131
