GRIDCODE,CVIDE,Fa,USs4ginCELL (m2),USs4ginMUNICIPIO (m2)
32996,32055,0.083417027,48410641.76,580344849.4
32997,32055,0.004801427,2786483.405,580344849.4
32997,32055,0.000626987,363868.7558,580344849.4
32998,32012,0.024765525,2696482.03,108880473
32999,32012,0.000921424,100325.0351,108880473
32999,32012,0.004981164,542351.4557,108880473
33000,32012,0.00146002,158967.6181,108880473
33000,32012,0.055081885,5997341.67,108880473
33001,32008,0.120745784,10986151.74,90985799.6
33002,01004,0.003813996,348896.5398,91477953.89
33002,01004,0.068613641,6276635.496,91477953.89
33002,01004,4.03076E-05,3687.254569,91477953.89
33002,32008,0.354044906,32213058.87,90985799.6
33002,32008,0.018520939,1685142.483,90985799.6
33002,32008,0.001408617,128164.1201,90985799.6
33002,32025,0.01796838,2320642.15,129151436.3
33002,32025,0.190672546,24625633.15,129151436.3
33002,32025,0.010576431,1365961.228,129151436.3
33002,32025,0.089258541,11527868.74,129151436.3
33003,32025,0.01309246,1690909.968,129151436.3
33003,32025,0.041314192,5335787.192,129151436.3
33003,32025,0.016415563,2120093.545,129151436.3
33003,32025,0.087655793,11320871.55,129151436.3
33003,32025,0.000662781,85599.15988,129151436.3
33003,32025,0.005481954,708002.2849,129151436.3
33003,32036,0.016651692,6324480.355,379810073.5
33003,32036,4.65644E-06,1768.561394,379810073.5
33003,32036,0.025400223,9647260.705,379810073.5
33003,32036,0.005776388,2193930.539,379810073.5
33004,32036,0.081320197,30886230.1,379810073.5
33004,32036,0.001704728,647472.7092,379810073.5
33004,32036,0.000150086,57004.20571,379810073.5
33004,32036,0.000265443,100817.9065,379810073.5
33004,32036,0.002577192,978843.4452,379810073.5
33005,32035,0.000133479,30289.64874,226925150.7
33005,32035,0.032056446,7274413.948,226925150.7
33005,32035,0.011655636,2644957.019,226925150.7
33005,32036,0.024016372,9121659.96,379810073.5
33005,32036,0.00323815,1229882.015,379810073.5
33005,32036,0.001268829,481914.148,379810073.5
33005,32053,0.007460314,1279093.225,171453007.3
33005,32053,0.104944715,17993087.06,171453007.3
33005,32053,0.004334504,743163.7944,171453007.3
33005,32053,0.002256248,386840.4613,171453007.3
33005,32053,0.041093068,7045530.153,171453007.3
33005,32053,0.008288492,1421086.816,171453007.3
33006,32035,9.19313E-05,20861.53181,226925150.7
33006,32035,0.046374135,10523457.49,226925150.7
33006,32035,0.004872172,1105618.384,226925150.7
33006,32053,0.12206564,20928521.15,171453007.3
33006,32053,0.008425254,1444535.203,171453007.3
33006,32053,0.000735427,126091.1825,171453007.3
33007,24025,0.005366618,2018086.433,376044384
33007,32035,0.123164728,27949174.5,226925150.7
33007,32035,0.000665797,151086.0114,226925150.7
33007,32053,0.082020125,14062597.1,171453007.3
33007,32053,0.001828523,313505.7754,171453007.3
33008,24025,0.048119813,18095185.48,376044384
33008,32035,0.019778552,4488250.983,226925150.7
33008,32053,0.00497428,852855.2592,171453007.3
33008,32054,0.215817732,42206881.12,195567253.5
33009,32038,0.000725462,919723.5886,1267777106
33009,32054,0.041527399,8121399.364,195567253.5
33009,32054,0.00015676,30657.15484,195567253.5
33009,32054,0.012769619,2497319.266,195567253.5
33010,32038,0.00212011,2687826.75,1267777106
33010,32038,0.003150747,3994445.272,1267777106
33010,32038,0.004106559,5206201.857,1267777106
33010,32038,0.002128624,2698620.515,1267777106
33010,32038,0.000227972,289017.0492,1267777106
33010,32038,0.000998918,1266405.324,1267777106
33010,32038,0.002472856,3135030.135,1267777106
33010,32054,0.001599327,312775.9835,195567253.5
33010,32054,0.012414917,2427951.304,195567253.5
33010,32054,0.00118973,232672.1617,195567253.5
33010,32054,0.002379728,465396.8038,195567253.5
33010,32054,0.000105065,20547.23869,195567253.5
33011,32038,0.01068564,13547009.73,1267777106
33011,32038,0.00027485,348447.9357,1267777106
33011,32038,0.003289961,4170936.618,1267777106
33011,32038,0.010727494,13600071.08,1267777106
33011,32038,0.000307509,389852.6484,1267777106
33011,32038,0.000852788,1081144.832,1267777106
33011,32038,0.00017193,217969.1346,1267777106
33012,32038,0.001855323,2352135.805,1267777106
33012,32038,0.000221881,281296.0128,1267777106
33013,24001,0.008231057,961869.77,116858594.5
33013,24001,0.000875429,102301.4606,116858594.5
33013,32038,0.001610357,2041573.871,1267777106
33013,32038,0.000168095,213106.6623,1267777106
33013,32038,0.000394984,500752.1145,1267777106
33014,24001,0.057094671,6672002.951,116858594.5
33014,24001,0.032663853,3817051.917,116858594.5
33014,24001,0.010270221,1200163.595,116858594.5
33014,32038,3.60614E-06,4571.787295,1267777106
33015,24001,0.001575329,184090.7871,116858594.5
33015,24001,0.057197825,6684057.435,116858594.5
33015,24001,0.002365955,276482.1371,116858594.5
33015,24001,0.009347293,1092311.505,116858594.5
33015,24001,0.077074962,9006871.752,116858594.5
33015,24001,0.007663412,895535.5651,116858594.5
33015,24001,0.000907814,106085.8108,116858594.5
33016,24001,0.06814281,7963072.96,116858594.5
33016,24001,1.63453E-05,1910.091484,116858594.5
33016,24021,0.008448194,2216141.574,262321354.5
33016,24028,0.010690889,4213761.456,394145089.6
33016,24028,0.000149564,58950.07539,394145089.6
33016,24028,0.001560273,614974.0171,394145089.6
33016,24028,0.004510027,1777605.133,394145089.6
33017,24001,0.000130384,15236.44729,116858594.5
33017,24001,2.04221E-05,2386.499389,116858594.5
33017,24028,0.01772767,6987273.985,394145089.6
33017,24028,0.000369249,145537.5409,394145089.6
33017,24028,0.001600023,630641.0812,394145089.6
33017,24028,0.000774009,305071.7371,394145089.6
33017,24028,0.006725473,2650812.019,394145089.6
33017,24028,0.00076253,300547.6037,394145089.6
33017,24028,0.00070659,278499.1513,394145089.6
33017,24028,0.00011191,44108.66911,394145089.6
33018,24028,0.000165246,65130.86753,394145089.6
33018,24028,0.000222864,87840.58074,394145089.6
33018,24028,0.009321051,3673846.498,394145089.6
33018,24028,0.01744349,6875265.817,394145089.6
33018,24028,0.000262136,103319.4806,394145089.6
33018,24028,6.23293E-05,24566.79041,394145089.6
33018,24051,0.033269974,7645359.12,229797565.6
33018,24051,0.004436164,1019419.689,229797565.6
33018,24051,0.002750635,632089.1907,229797565.6
33018,24051,1.53393E-05,3524.937207,229797565.6
33018,24051,0.001167429,268272.289,229797565.6
33019,24028,0.011968525,4717335.28,394145089.6
33019,24028,0.000694302,273655.6005,394145089.6
33019,24035,0.007733624,894935.0815,115720020.9
33019,24051,0.001146145,263381.2843,229797565.6
33019,24051,0.000508978,116961.9519,229797565.6
33020,24051,0.069703211,16017628.11,229797565.6
33021,24051,0.078694616,18083831.21,229797565.6
33021,24051,0.030640565,7041127.241,229797565.6
33021,24051,0.008721722,2004230.493,229797565.6
33022,24004,0.003363372,253130.0238,75260776.31
33022,24051,0.002411028,554048.4191,229797565.6
33022,24051,0.000155705,35780.6509,229797565.6
33022,24051,0.005959684,1369520.782,229797565.6
33022,24051,0.014043977,3227271.773,229797565.6
33022,24051,0.002081966,478430.6135,229797565.6
33022,24051,0.001976733,454248.3788,229797565.6
33022,24051,0.001838864,422566.3989,229797565.6
33022,24051,0.002588489,594828.4781,229797565.6
33022,24051,0.007115443,1635111.566,229797565.6
33023,24004,0.01932707,1454570.282,75260776.31
33023,24008,0.031913317,6784183.522,212581584.5
33023,24051,0.006731364,1546851.15,229797565.6
33023,24051,0.015876887,3648469.922,229797565.6
33024,24008,0.038672156,8220988.231,212581584.5
33024,24008,0.021979965,4672535.813,212581584.5
33024,24008,0.035765843,7603159.606,212581584.5
33024,24008,0.003430103,729176.6782,212581584.5
33025,24008,0.245593511,52208657.68,212581584.5
33026,24008,0.032048355,6812890.138,212581584.5
33026,24008,0.012914832,2745455.443,212581584.5
33026,24008,0.002020145,429445.5849,212581584.5
33026,24008,0.01152093,2449137.495,212581584.5
33027,24008,0.054689372,11625953.4,212581584.5
33027,24008,0.002683739,570513.5526,212581584.5
33027,24052,0.000919905,224266.3742,243793092.3
33027,24052,0.007306453,1781262.673,243793092.3
33028,24008,0.0035749,759957.8215,212581584.5
33028,24008,4.77924E-05,10159.78918,212581584.5
33028,24010,0.009153427,3270939.767,357345909.8
33028,24052,0.002083972,508057.8889,243793092.3
33029,24010,5.76349E-07,205.9560933,357345909.8
33029,24010,0.001705023,609283.0297,357345909.8
33029,24010,0.000194025,69334.02434,357345909.8
33029,24010,0.001526973,545657.6631,357345909.8
33030,24010,0.102879422,36763540.53,357345909.8
33030,24010,0.006520993,2330250.107,357345909.8
33030,24010,0.000574561,205316.8499,357345909.8
33030,24010,0.00606685,2167964.107,357345909.8
33031,24010,0.000120216,42958.53139,357345909.8
33031,24010,0.030727338,10980288.5,357345909.8
33031,24010,0.000212976,76105.98143,357345909.8
33031,24010,0.000502567,179590.4189,357345909.8
33032,24010,0.007310038,2612212.338,357345909.8
33032,24010,0.000149518,53429.81993,357345909.8
33032,24010,0.015266813,5455533.214,357345909.8
33033,24010,0.013873404,4957604.279,357345909.8
33033,24010,0.000744008,265868.3846,357345909.8
33033,24010,0.001290758,461247.0596,357345909.8
33033,24010,0.003908644,1396737.824,357345909.8
33033,24010,0.009457398,3379562.315,357345909.8
33033,24010,0.002904665,1037970.227,357345909.8
33033,24010,0.014309866,5113571.976,357345909.8
33033,24010,0.014389388,5141988.785,357345909.8
33033,24010,0.001389849,496656.7682,357345909.8
33033,24010,0.004621045,1651311.383,357345909.8
33034,24010,0.000271614,97059.99576,357345909.8
33034,24010,0.001452464,519031.9273,357345909.8
33034,24010,0.000116558,41651.59079,357345909.8
33034,24010,0.011396402,4072457.506,357345909.8
33034,24010,2.17685E-05,7778.875618,357345909.8
33034,24010,0.000706271,252382.9457,357345909.8
33035,24058,0.00343472,763911.9271,222408779.5
33035,24058,0.018508398,4116430.293,222408779.5
33035,24058,0.010876604,2419052.154,222408779.5
33035,24058,0.000669377,148875.3427,222408779.5
33035,24058,0.0030071,668805.3922,222408779.5
33036,24058,0.023613359,5251818.265,222408779.5
33036,24058,0.106590895,23706750.88,222408779.5
33036,24058,0.007100897,1579301.725,222408779.5
33036,24058,0.001638842,364492.9202,222408779.5
33036,24058,0.00144615,321636.483,222408779.5
33036,24058,0.009117759,2027869.707,222408779.5
33037,24013,0.005067049,4178742.056,824689559.8
33037,28028,0.007270588,791194.5194,108821261
33037,28028,0.086958141,9462894.547,108821261
33037,28028,0.143792821,15647716.08,108821261
33038,24013,0.005539829,4568638.875,824689559.8
33038,24013,0.00042212,348117.7728,824689559.8
33038,28004,0.009424872,2310193.008,245116643.4
33038,28028,0.011314888,1231300.42,108821261
33038,28028,0.258308862,28109496.06,108821261
33038,28028,0.049255195,5360012.407,108821261
33038,28028,0.00967512,1052858.724,108821261
33039,24013,0.001141814,941641.7913,824689559.8
33039,28004,0.00958108,2348482.196,245116643.4
33039,28004,0.001944783,476698.6849,245116643.4
33039,28004,0.00975585,2391321.114,245116643.4
33039,28004,0.001588277,389313.2216,245116643.4
33039,28004,0.061064633,14967957.93,245116643.4
33039,28004,0.00298883,732612.0908,245116643.4
33039,28004,0.001553639,380822.8037,245116643.4
33041,28021,0.001930423,2432039.364,1259848018
33041,28021,0.022631914,28512771.77,1259848018
33042,28021,0.017088158,21528481.99,1259848018
33042,28021,0.046720355,58860546.9,1259848018
33043,24040,0.016580401,5236777.851,315841453.3
33043,28021,0.009388067,11827538.02,1259848018
33043,28021,0.047148933,59400489.95,1259848018
33043,30123,0.002335421,3457266.821,1480361453
33044,28021,0.051411158,64770245.16,1259848018
33044,28021,0.000884489,1114321.447,1259848018
33044,28021,0.000693475,873672.6097,1259848018
33044,30123,0.000195433,289310.9825,1480361453
33044,30123,0.007154997,10591981.17,1480361453
33044,30123,0.001537657,2276288.033,1480361453
33045,28012,0.008568429,10592187.25,1236187821
33045,28012,0.002258666,2792135.405,1236187821
33045,28021,0.033047196,41634443.96,1259848018
33045,28021,0.000169984,214154.2253,1259848018
33045,28021,9.17961E-06,11564.91036,1259848018
33045,30123,0.005980739,8853655.661,1480361453
33045,30123,0.010837253,16043052.26,1480361453
33046,28012,0.017154981,21206779.02,1236187821
33046,28012,0.006843197,8459477.222,1236187821
33046,28012,0.010018404,12384629.26,1236187821
33046,28012,0.000283983,351056.8585,1236187821
33046,30123,0.009092148,13459665.37,1480361453
33046,30123,0.011116014,16455718.02,1480361453
33046,30123,0.000288289,426772.5145,1480361453
33047,28012,0.020772587,25678818.9,1236187821
33047,28012,0.002383565,2946533.413,1236187821
33047,28012,0.004642972,5739585.507,1236187821
33047,30123,0.005720911,8469016.038,1480361453
33047,30123,0.004658694,6896551.709,1480361453
33047,30123,0.001417838,2098912.435,1480361453
33048,28003,0.003893395,1878624.857,482515849.5
33048,28012,4.46103E-05,55146.65093,1236187821
33048,30123,0.024551126,36344540.07,1480361453
33048,30123,0.005899911,8734000.599,1480361453
33049,28003,0.003159383,1524452.262,482515849.5
33049,28003,0.003769796,1818986.512,482515849.5
33049,30123,0.006257137,9262824.149,1480361453
33049,30123,0.00181496,2686796.326,1480361453
33050,28003,0.046597476,22484020.5,482515849.5
33050,28003,0.002360701,1139075.659,482515849.5
33050,30123,0.000670619,992759.1065,1480361453
33051,28003,0.05964229,28778350.3,482515849.5
33316,18016,0.000344161,168350.2263,489160689.6
33316,18016,0.000726668,355457.4797,489160689.6
33316,18016,0.000337532,165107.6205,489160689.6
33316,18016,0.000165786,81096.22463,489160689.6
33316,25009,0.008997132,3742084.401,415919675
33316,25009,0.012619811,5248827.694,415919675
33317,18001,0.004436859,1675630.357,377661436.7
33317,18001,0.001671162,631133.4638,377661436.7
33317,18016,0.003741353,1830122.81,489160689.6
33317,18016,0.009182961,4491943.646,489160689.6
33317,18016,0.002928935,1432719.685,489160689.6
33317,18016,2.46369E-05,12051.4057,489160689.6
33317,25009,1.19856E-05,4985.028392,415919675
33318,18001,0.058898863,22243829.24,377661436.7
33318,18001,1.84511E-06,696.8276375,377661436.7
33318,18016,0.00927787,4538369.151,489160689.6
33318,18016,7.97304E-05,39000.95492,489160689.6
33318,25009,0.016108101,6699676.325,415919675
33318,25009,0.003139373,1305727.004,415919675
33318,25009,0.003538589,1471768.813,415919675
33319,18001,0.074412934,28102895.45,377661436.7
33319,18001,0.045655366,17242271.14,377661436.7
33319,18001,0.008927831,3371697.408,377661436.7
33319,18001,0.003071262,1159897.082,377661436.7
33319,25009,0.026476168,11011959.12,415919675
33319,25009,0.027847145,11582175.49,415919675
33319,25009,0.003399274,1413824.884,415919675
33319,25009,1.64069E-05,6823.941402,415919675
33320,18001,0.042097596,15898638.61,377661436.7
33320,18001,0.003596185,1358140.217,377661436.7
33320,18001,1.8553E-05,7006.763332,377661436.7
33320,18001,0.002054637,775956.9859,377661436.7
33320,18001,0.000176398,66618.87194,377661436.7
33320,18001,0.023949409,9044768.044,377661436.7
33320,18001,0.000199466,75330.78326,377661436.7
33320,18001,0.001321996,499266.8099,377661436.7
33320,18001,0.001582185,597530.3614,377661436.7
33320,18001,0.004693712,1772634.182,377661436.7
33320,18001,0.002292577,865818.047,377661436.7
33320,18001,0.008433518,3185014.681,377661436.7
33321,18001,0.000131796,49774.11395,377661436.7
33321,18001,0.000226491,85537.07285,377661436.7
33321,18001,0.037755499,14258796.01,377661436.7
33321,18001,0.000929586,351068.7801,377661436.7
33321,18001,0.003497891,1321018.645,377661436.7
33321,18001,8.05591E-07,304.2407213,377661436.7
33321,18001,0.000214852,81141.16006,377661436.7
33321,18001,0.006774105,2558318.23,377661436.7
33321,18001,0.001745077,659048.3611,377661436.7
33321,18001,0.000632145,238736.7968,377661436.7
33321,18001,0.015661241,5914646.944,377661436.7
33321,18001,0.001506546,568964.3429,377661436.7
33321,18001,0.003155273,1191624.757,377661436.7
33322,18001,8.65059E-05,32669.92696,377661436.7
33322,18001,0.000317406,119872.0058,377661436.7
33322,18001,0.002208082,833907.408,377661436.7
33330,10014,0.076738301,8440922.175,109996209.1
33333,32049,0.000496643,254495.8216,512432065.4
33335,32049,0.009524342,4880578.138,512432065.4
33335,32049,0.003599815,1844660.494,512432065.4
33336,14042,0.007328125,989710.9202,135056500
33336,32049,0.000973999,499108.1427,512432065.4
33336,32049,0.000202813,103927.8596,512432065.4
33337,14042,0.002576847,348019.9115,135056500
33337,14042,0.001278206,172630.0324,135056500
33337,14042,0.055264084,7463773.798,135056500
33337,32049,0.001242971,636938.3325,512432065.4
33337,32049,0.000853,437104.381,512432065.4
33338,32049,0.002297787,1177459.861,512432065.4
33338,32049,0.003661389,1876213.089,512432065.4
33338,32049,0.002780654,1424896.251,512432065.4
33339,14061,0.06231801,6202288.219,99526415.76
33339,32049,0.000309725,158712.8062,512432065.4
33339,32049,0.001193295,611482.5983,512432065.4
33340,14061,0.012570056,1251052.574,99526415.76
33340,32031,0.002186881,351447.7382,160707330
33341,32031,0.008551428,1374277.144,160707330
33341,32031,0.061822285,9935294.364,160707330
33341,32031,0.00585606,941111.7027,160707330
33342,32031,0.019570671,3145150.211,160707330
33344,32046,0.008662874,2643185.952,305116522
33345,32046,0.151234727,46144214.04,305116522
33346,32020,0.017057371,11430172.19,670101618.8
33346,32020,0.017333191,11614999.42,670101618.8
33346,32020,0.000562435,376888.3822,670101618.8
33346,32043,0.13513106,1322897.338,9789735.529
33346,32046,0.019430111,5928447.954,305116522
33346,32046,0.024050736,7338276.932,305116522
33346,32046,0.041892407,12782065.42,305116522
33346,32046,0.015729455,4799316.499,305116522
33347,32020,0.021572357,14455671.65,670101618.8
33347,32020,0.012019355,8054189.103,670101618.8
33347,32020,0.002652122,1777191.466,670101618.8
33347,32046,0.001891091,577003.1812,305116522
33347,32046,0.002124761,648299.6058,305116522
33347,32046,0.000208298,63555.23791,305116522
33348,32020,0.017279906,11579292.94,670101618.8
33348,32020,0.006524768,4372257.697,670101618.8
33348,32020,0.000660502,442603.2765,670101618.8
33348,32055,0.000712614,413561.6679,580344849.4
33349,32020,0.013779579,9233718.218,670101618.8
33349,32020,0.00895269,5999211.837,670101618.8
33349,32055,0.019803967,11493130.04,580344849.4
33349,32055,0.000674468,391424.0308,580344849.4
33349,32055,0.015616322,9062851.78,580344849.4
33349,32055,0.015373343,8921840.143,580344849.4
33350,32012,0.008435937,918508.8557,108880473
33350,32012,0.021662203,2358590.929,108880473
33350,32055,0.024946079,14477328.31,580344849.4
33350,32055,0.003536432,2052350.184,580344849.4
33351,32012,0.305877943,33304135.17,108880473
33351,32012,0.002777094,302371.3584,108880473
33351,32012,0.007966087,867351.3246,108880473
33352,32012,0.343529215,37403623.39,108880473
33352,32012,0.014860767,1618047.342,108880473
33352,32012,4.73386E-05,5154.252383,108880473
33352,32017,0.03390391,15437378.86,455327393.1
33352,32017,0.001274314,580229.9764,455327393.1
33353,32012,0.049128455,5349129.42,108880473
33353,32012,0.001344063,146342.2443,108880473
33353,32012,0.000857879,93406.22301,108880473
33353,32012,0.043326461,4717405.613,108880473
33353,32012,0.000203444,22151.09676,108880473
33353,32017,0.015536801,7074331.235,455327393.1
33353,32017,0.001616766,736157.8433,455327393.1
33354,32008,0.004071211,370422.4167,90985799.6
33354,32012,0.02009956,2188449.591,108880473
33355,32008,0.182744211,16627128.16,90985799.6
33355,32008,0.1293248,11766720.33,90985799.6
33355,32008,0.016542634,1505144.738,90985799.6
33355,32025,0.011563854,1493488.301,129151436.3
33355,32025,0.001003557,129610.8313,129151436.3
33355,32036,0.03141024,11929925.67,379810073.5
33355,32036,0.027447489,10424832.62,379810073.5
33355,32036,0.001028597,390671.3442,379810073.5
33355,32036,0.011673153,4433580.981,379810073.5
33355,32036,0.009510272,3612097.207,379810073.5
33356,32025,0.007119217,919457.1116,129151436.3
33356,32036,0.078404593,29778854.1,379810073.5
33356,32036,0.009452374,3590106.982,379810073.5
33356,32036,0.009669567,3672598.957,379810073.5
33357,32016,0.038161864,8268652.793,216673188.5
33357,32016,0.10502815,22756784.04,216673188.5
33357,32016,0.005753249,1246574.848,216673188.5
33357,32036,0.070913172,26933537.14,379810073.5
33357,32036,0.018589404,7060443.066,379810073.5
33357,32036,0.000359964,136718.0605,379810073.5
33357,32053,0.002961103,507689.9943,171453007.3
33358,32016,0.004313088,934530.6109,216673188.5
33358,32016,0.002169011,469966.5738,216673188.5
33358,32016,8.25864E-06,1789.425228,216673188.5
33358,32036,0.000872759,331482.7041,379810073.5
33358,32036,0.012262397,4657381.864,379810073.5
33358,32053,2.50041E-09,0.42870335,171453007.3
33358,32053,0.08803929,15094600.96,171453007.3
33358,32053,0.003816869,654413.6201,171453007.3
33358,32053,0.044086303,7558729.157,171453007.3
33358,32053,0.007362279,1262284.845,171453007.3
33358,32053,0.005544683,950652.5396,171453007.3
33358,32053,0.047247904,8100795.198,171453007.3
33358,32053,0.000627239,107542.0535,171453007.3
33358,32053,0.001896166,325103.3372,171453007.3
33359,32053,0.011443843,1962081.301,171453007.3
33359,32053,0.001334307,228770.9087,171453007.3
33359,32053,0.00377827,647795.7243,171453007.3
33359,32053,0.144749855,24817797.92,171453007.3
33359,32053,0.00636938,1092049.424,171453007.3
33359,32053,0.052788019,9050664.609,171453007.3
33359,32053,0.001125503,192970.8937,171453007.3
33359,32053,0.002516855,431522.4088,171453007.3
33360,24025,0.003486851,1311210.766,376044384
33360,24025,0.003341116,1256407.919,376044384
33360,32053,0.062200586,10664477.48,171453007.3
33360,32053,0.005786218,992064.4635,171453007.3
33360,32053,0.001998092,342578.8257,171453007.3
33360,32053,0.010488278,1798246.876,171453007.3
33360,32053,0.008250602,1414590.489,171453007.3
33361,24025,0.003925335,1476100.12,376044384
33361,24025,0.019628196,7381072.718,376044384
33361,24025,0.098331467,36976995.77,376044384
33362,24025,0.03576603,13449614.73,376044384
33362,24025,0.003323759,1249880.791,376044384
33362,24025,0.006067006,2281463.566,376044384
33362,32038,0.000519252,658295.8749,1267777106
33363,24025,6.4444E-05,24233.80759,376044384
33363,24025,0.013859055,5211619.887,376044384
33363,32038,0.001363205,1728240.442,1267777106
33363,32038,4.69337E-06,5950.146538,1267777106
33363,32038,0.002441427,3095185.398,1267777106
33363,32038,0.002715758,3442975.966,1267777106
33363,32038,0.004975783,6308183.941,1267777106
33363,32038,0.001432362,1815915.481,1267777106
33363,32038,0.000950141,1204566.733,1267777106
33363,32038,0.001842223,2335528.03,1267777106
33364,32038,0.017820548,22592482.41,1267777106
33364,32038,0.000738155,935816.5977,1267777106
33364,32038,1.3872E-05,17586.58958,1267777106
33364,32038,6.18027E-05,78351.98786,1267777106
33364,32038,0.000467553,592753.3418,1267777106
33364,32038,0.000878579,1113842.924,1267777106
33364,32038,0.000222583,282185.7161,1267777106
33364,32038,0.000312597,396302.7671,1267777106
33364,32038,2.79933E-05,35489.27001,1267777106
33365,32038,0.000529742,671594.4785,1267777106
33365,32038,0.000458363,581101.6232,1267777106
33365,32038,0.0005764,730746.964,1267777106
33365,32038,0.004256239,5395962.719,1267777106
33365,32038,0.000459286,582272.6381,1267777106
33365,32038,0.002084722,2642962.92,1267777106
33366,24001,0.009107134,1064246.907,116858594.5
33366,32038,0.000706327,895465.2358,1267777106
33366,32038,0.00089904,1139782.808,1267777106
33366,32038,0.01282892,16264210.62,1267777106
33366,32038,0.00014326,181621.2679,1267777106
33367,24001,0.045883106,5361835.259,116858594.5
33367,24001,0.022566869,2637132.61,116858594.5
33367,24001,0.003767304,440241.8483,116858594.5
33367,24001,0.005161052,603113.2457,116858594.5
33367,24001,0.014814275,1731175.34,116858594.5
33367,24022,0.0036648,1097289.392,299413174.1
33367,32038,5.20231E-06,6595.374616,1267777106
33368,24001,0.005363394,626758.6889,116858594.5
33368,24001,0.00317396,370904.5311,116858594.5
33368,24022,0.030936273,9262727.77,299413174.1
33368,24022,0.00050301,150607.8324,299413174.1
33368,24022,0.000959644,287330.0791,299413174.1
33368,24022,4.84776E-06,1451.484606,299413174.1
33368,24028,4.7023E-05,18533.8979,394145089.6
33369,24022,0.000608616,182227.7628,299413174.1
33369,24028,0.005759203,2269961.388,394145089.6
33369,24028,0.007288388,2872682.3,394145089.6
33369,24028,0.010060613,3965341.071,394145089.6
33369,24028,0.033300423,13125198.22,394145089.6
33369,24028,0.001658262,653595.8503,394145089.6
33369,24028,3.35913E-05,13239.84068,394145089.6
33370,24028,0.013503113,5322185.625,394145089.6
33370,24028,0.055717404,21960741.25,394145089.6
33370,24028,0.01130697,4456586.573,394145089.6
33370,24028,0.000210149,82829.01696,394145089.6
33370,24028,0.024109227,9502533.313,394145089.6
33370,24028,0.001550924,611288.9089,394145089.6
33370,24028,0.000668184,263361.4008,394145089.6
33370,24028,9.24248E-05,36428.7784,394145089.6
33370,24056,0.00495239,794855.6682,160499396.1
33371,24028,0.000344512,135787.6069,394145089.6
33371,24028,0.00024932,98268.35981,394145089.6
33371,24028,0.001911087,753245.4552,394145089.6
33371,24051,0.005229157,1201647.557,229797565.6
33371,24051,0.006538998,1502645.844,229797565.6
33371,24056,0.011521193,1849144.517,160499396.1
33371,24056,0.053273863,8550422.877,160499396.1
33371,24056,0.007881384,1264957.408,160499396.1
33371,24056,7.99933E-07,128.3887624,160499396.1
33373,24051,0.027231457,6257722.526,229797565.6
33373,24051,0.001661234,381747.5408,229797565.6
33373,24051,0.005433807,1248675.577,229797565.6
33374,24051,0.000984148,226154.8361,229797565.6
33374,24051,0.002557558,587720.5223,229797565.6
33374,24051,0.050014843,11493289.08,229797565.6
33374,24051,0.00372428,855830.5339,229797565.6
33374,24051,0.001599413,367541.3005,229797565.6
33374,24051,0.010581962,2431708.997,229797565.6
33374,24051,0.00388187,892044.2087,229797565.6
33375,24008,0.023052754,4900591.055,212581584.5
33375,24017,0.024266623,9599807.627,395597181.5
33375,24051,0.055475301,12748089.03,229797565.6
33376,24008,0.007310156,1554004.519,212581584.5
33376,24008,0.002440318,518766.7498,212581584.5
33376,24017,0.001550773,613481.4279,395597181.5
33376,24017,0.00182761,722997.2066,395597181.5
33377,24008,0.002914169,619498.6403,212581584.5
33377,24017,0.020858385,8251518.239,395597181.5
33378,24008,0.079237867,16844511.25,212581584.5
33378,24008,0.008598398,1827861.145,212581584.5
33378,24008,0.005602617,1191013.294,212581584.5
33378,24017,0.003802561,1504282.475,395597181.5
33378,24017,0.003367069,1332003.085,395597181.5
33378,24017,0.000182211,72082.3383,395597181.5
33378,24017,0.000245519,97126.74149,395597181.5
33379,24008,0.00433628,921813.2829,212581584.5
33379,24008,0.017012271,3616495.538,212581584.5
33379,24008,0.007149734,1519901.757,212581584.5
33379,24017,0.000513642,203195.475,395597181.5
33379,24017,0.034347256,13587677.73,395597181.5
33380,24008,0.01222724,2599285.953,212581584.5
33380,24008,0.012622556,2683322.937,212581584.5
33380,24008,0.001197792,254628.4284,212581584.5
33380,24010,0.007681446,2744933.362,357345909.8
33380,24017,0.001047478,414379.4307,395597181.5
33380,24017,0.001295318,512424.278,395597181.5
33381,24008,0.004353175,925404.9193,212581584.5
33381,24008,0.000625695,133011.2207,212581584.5
33381,24010,0.001512375,540441.1508,357345909.8
33381,24010,0.005434257,1941909.333,357345909.8
33381,24010,0.000318819,113928.6008,357345909.8
33382,24010,0.010677528,3815570.876,357345909.8
33382,24010,0.000832145,297363.4604,357345909.8
33382,24010,3.09089E-05,11045.16393,357345909.8
33382,24010,0.001803544,644489.2474,357345909.8
33383,24010,2.03193E-06,726.1023174,357345909.8
33383,24010,0.025761692,9205835.293,357345909.8
33384,24010,0.00636507,2274531.739,357345909.8
33384,24010,0.008015737,2864390.659,357345909.8
33384,24010,0.00745872,2665343.248,357345909.8
33385,24010,0.000308382,110199.024,357345909.8
33385,24010,0.010376141,3707871.521,357345909.8
33385,24010,0.001137019,406309.2203,357345909.8
33385,24010,0.000807771,288653.7168,357345909.8
33385,24010,0.001585431,566547.2756,357345909.8
33385,24010,0.011496886,4108365.127,357345909.8
